"sitecode","year","transect","treatment","distance_m","species","cover","litter_depth_cm","notes"
"FtK_Cottonwood_Coulee",2021,"E","removal",2.2,"Litter","80",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",2.2,"Bare","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",2.2,"Moss","15",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",2.4,"Litter","80",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",2.4,"Bare","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",2.4,"Moss","15",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",2.6,"Litter","80",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",2.6,"Bare","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",2.6,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",2.6,"Lichen","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",2.8,"Litter","20",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",2.8,"Bare","70",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",2.8,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",2.8,"Lichen","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",3,"Litter","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",3,"Bare","15",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",3,"Moss","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",3.2,"Litter","20",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",3.2,"Bare","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",3.2,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",3.4,"Litter","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",3.4,"Bare","15",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",3.4,"Moss","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",3.6,"Litter","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",3.6,"Bare","70",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",3.6,"Moss","20",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",3.8,"Litter","15",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",3.8,"Bare","20",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",3.8,"Moss","60",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",3.8,"Lichen","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",4,"Litter","15",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",4,"Bare","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",4,"Moss","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",4.2,"Litter","20",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",4.2,"Bare","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",4.2,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",4.4,"Litter","50",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",4.4,"Bare","30",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",4.4,"Moss","20",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",4.6,"Litter","25",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",4.6,"Bare","70",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",4.6,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",4.8,"Litter","90",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",4.8,"Bare","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",5,"Litter","15",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",5,"Bare","80",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",5,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",5.2,"Litter","55",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",5.2,"Bare","40",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",5.2,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",5.4,"Litter","80",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",5.4,"Bare","20",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",5.6,"Litter","50",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",5.6,"Bare","40",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",5.6,"Moss","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",5.8,"Litter","30",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",5.8,"Bare","55",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",5.8,"Moss","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",5.8,"Lichen","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",6,"Litter","20",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",6,"Bare","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",6,"Lichen","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",6.2,"Litter","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",6.2,"Bare","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",6.2,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",6.2,"Lichen","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",6.4,"Litter","65",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",6.4,"Bare","20",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",6.4,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",6.4,"Lichen","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",6.6,"Litter","30",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",6.6,"Bare","60",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",6.6,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",6.6,"Lichen","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",6.8,"Litter","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",6.8,"Bare","85",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",6.8,"Lichen","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",7,"Litter","15",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",7,"Bare","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",7,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",7,"Lichen","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",2.2,"Litter","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",2.2,"Bare","20",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",2.2,"Moss","65",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",2.2,"Lichen","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",2.4,"Litter","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",2.4,"Bare","25",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",2.4,"Moss","65",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",2.6,"Litter","90",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",2.6,"Bare","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",2.8,"Litter","100",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",3,"Litter","80",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",3,"Bare","15",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",3,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",3.2,"Litter","65",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",3.2,"Bare","25",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",3.2,"Moss","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",3.4,"Litter","30",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",3.4,"Bare","70",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",3.6,"Litter","15",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",3.6,"Bare","85",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",3.8,"Litter","90",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",3.8,"Bare","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",4,"Litter","45",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",4,"Bare","55",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",4.2,"Litter","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",4.2,"Bare","95",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",4.4,"Litter","95",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",4.4,"Bare","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",4.6,"Litter","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",4.6,"Bare","95",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",4.8,"Litter","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",4.8,"Bare","90",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",4.8,"Lichen","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5,"Litter","50",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5,"Bare","50",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5.2,"Litter","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5.2,"Bare","90",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5.2,"Lichen","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5.4,"Litter","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5.4,"Bare","90",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5.6,"Litter","20",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5.6,"Bare","70",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5.6,"Moss","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5.8,"Litter","30",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5.8,"Bare","60",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5.8,"Moss","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",6,"Litter","20",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",6,"Bare","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",6,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",6.2,"Litter","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",6.2,"Bare","85",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",6.2,"Moss","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",6.4,"Litter","15",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",6.4,"Bare","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",6.4,"Moss","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",6.6,"Litter","60",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",6.6,"Bare","40",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",6.8,"Litter","20",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",6.8,"Bare","80",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",7,"Litter","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",7,"Bare","90",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",0.2,"Litter","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",0.2,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",0.2,"Lichen","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",0.2,"Bromus tectorum","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",0.2,"Bouteloua gracilis","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",0.4,"Litter","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",0.4,"Bromus tectorum","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",0.4,"Pascopyrum smithii","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",0.4,"Bouteloua gracilis","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",0.6,"Litter","70",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",0.6,"Bromus tectorum","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",0.6,"Bouteloua gracilis","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",0.6,"Sphaeralcea coccinea","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",0.8,"Litter","40",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",0.8,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",0.8,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",0.8,"Bouteloua gracilis","40",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",0.8,"Sphaeralcea coccinea","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",0.8,"Taraxacum officinale","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",1,"Litter","85",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",1,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",1,"Bouteloua gracilis","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",1.2,"Litter","60",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",1.2,"Bromus tectorum","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",1.2,"Pascopyrum smithii","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",1.2,"Bouteloua gracilis","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",1.2,"Hesperostipa comata","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",1.2,"Sphaeralcea coccinea","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",1.4,"Litter","70",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",1.4,"Bromus japonicus","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",1.4,"Bromus tectorum","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",1.4,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",1.4,"Bouteloua gracilis","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",1.4,"Hesperostipa comata","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",1.6,"Litter","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",1.6,"Moss","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",1.6,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",1.6,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",1.6,"Bouteloua gracilis","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",1.8,"Litter","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",1.8,"Moss","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",1.8,"Lichen","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",1.8,"Bromus japonicus","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",1.8,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",2,"Litter","70",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",2,"Bare","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",2,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",2,"Lichen","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",2,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",2,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",2,"Hesperostipa comata","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",2.2,"Litter","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",2.2,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",2.2,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",2.2,"Hesperostipa comata","15",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",2.4,"Litter","55",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",2.4,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",2.4,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",2.4,"Hesperostipa comata","35",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",2.6,"Litter","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",2.6,"Bromus japonicus","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",2.6,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",2.6,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",2.6,"Arabis puberula","80",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",2.8,"Litter","90",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",2.8,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",2.8,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",3,"Litter","70",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",3,"Bare","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",3,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",3,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",3,"Hesperostipa comata","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",3.2,"Litter","25",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",3.2,"Bromus japonicus","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",3.2,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",3.2,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",3.2,"Hesperostipa comata","60",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",3.4,"Litter","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",3.4,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",3.4,"Pascopyrum smithii","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",3.4,"Bouteloua gracilis","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",3.4,"Hesperostipa comata","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",3.6,"Litter","50",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",3.6,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",3.6,"Bromus tectorum","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",3.6,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",3.6,"Hesperostipa comata","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",3.6,"Bouteloua dactyloides","25",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",3.8,"Litter","70",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",3.8,"Bare","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",3.8,"Bromus japonicus","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",3.8,"Bromus tectorum","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",3.8,"Hesperostipa comata","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",3.8,"Taraxacum officinale","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",4,"Litter","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",4,"Bromus japonicus","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",4,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",4,"Tragopogon dubius","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",4,"Hesperostipa comata","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",4,"Bouteloua dactyloides","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",4.2,"Litter","25",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",4.2,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",4.2,"Taraxacum officinale","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",4.2,"Bouteloua dactyloides","60",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",4.4,"Litter","60",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",4.4,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",4.4,"Bromus tectorum","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",4.4,"Bouteloua gracilis","25",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",4.6,"Litter","55",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",4.6,"Bare","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",4.6,"Bromus tectorum","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",4.6,"Pascopyrum smithii","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",4.6,"Bouteloua gracilis","15",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",4.8,"Litter","50",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",4.8,"Moss","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",4.8,"Lichen","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",4.8,"Bromus tectorum","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",4.8,"Pascopyrum smithii","15",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",4.8,"Taraxacum officinale","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5,"Litter","50",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5,"Moss","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5,"Lichen","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5,"Bromus japonicus","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5,"Pascopyrum smithii","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5,"Bouteloua gracilis","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5.2,"Litter","65",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5.2,"Bromus japonicus","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5.2,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5.2,"Pascopyrum smithii","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5.2,"Poa secunda","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5.2,"Androsace spp","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5.4,"Litter","65",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5.4,"Bare","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5.4,"Lichen","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5.4,"Bromus tectorum","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5.4,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5.4,"Hesperostipa comata","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5.6,"Litter","55",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5.6,"Bare","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5.6,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5.6,"Lichen","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5.6,"Bromus japonicus","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5.6,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5.6,"Pascopyrum smithii","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5.8,"Litter","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5.8,"Bromus japonicus","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5.8,"Bromus tectorum","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",5.8,"Pascopyrum smithii","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",6,"Litter","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",6,"Bromus japonicus","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",6,"Bromus tectorum","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",6,"Pascopyrum smithii","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",6.2,"Litter","80",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",6.2,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",6.2,"Tragopogon dubius","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",6.2,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",6.2,"Taraxacum officinale","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",6.4,"Litter","55",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",6.4,"Bare","15",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",6.4,"Moss","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",6.4,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",6.4,"Pascopyrum smithii","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",6.4,"Taraxacum officinale","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",6.6,"Litter","90",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",6.6,"Bromus tectorum","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",6.8,"Litter","80",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",6.8,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",6.8,"Pascopyrum smithii","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",6.8,"Hesperostipa comata","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",7,"Litter","65",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",7,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"N","control",7,"Bromus japonicus","5",NA,NA
