Site,Date,Plot,Density,Albedo,x,y,genotype,growout,source,lat,lon,Live,V,height,Length_mm,tillers,biomass_whole,seed_count_whole,seed_mass_whole,inflor_mass,biomass_sub,seed_count_sub,seed_mass_sub,drop_seed,notes,
SheepStation,7/6/2022,24,high,black,4,3,39,Re,Copeland05,42.27,-118.71,Y,FP,13.3,133,1,0.04,,,0.01,0,4,0.01,Y,,
SheepStation,7/6/2022,24,high,black,4,4,35,Re,Chambers07,43.94,-116.19,Y,FP,16.1,161,1,0.04,,,0.03,0.001,9,0.02,N,,
SheepStation,7/6/2022,24,high,black,4,5,58,Re,JackieOtt7,43.82,-101.94,Y,FP,27.5,275,1,0.11,,,0.1,0.01,30,0.08,N,,
SheepStation,,24,high,black,4,6,96,Re,Chynoweth02,40.29092,-109.68361,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/6/2022,24,high,black,4,7,45,Re,Fleishman_01,38.47,-119.49,Y,FG_FP,22.3,223,2,0.2,,,0.32,0.03,50,0.14,N,,
SheepStation,,24,high,black,4,8,83,Re,Reed01,38.52,-109.47,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/6/2022,24,high,black,4,9,79,Re,Pyle015,43.8,-119,Y,FG_FP,25,250,2,0.25,,,0.39,0.02,50,0.12,N,,
SheepStation,7/6/2022,24,high,black,4,10,25,Re,Symstad6,41.83,-103.71,Y,FP,27.6,276,1,0.15,,,0.19,0.02,50,0.13,N,,
SheepStation,,24,high,black,5,1,62,Re,Lee2,35.3984,-115.7845,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/6/2022,24,high,black,5,2,75,Re,Pyle001,42.35,-118.65,Y,FP,24,240,1,0.1,,,0.07,0.003,20,0.06,N,,
SheepStation,7/6/2022,24,high,black,5,3,82,Re,Pyle019,44.57,-119.65,Y,FP,20.5,205,1,0.12,,,0.17,0.03,47,0.14,N,,
SheepStation,7/6/2022,24,high,black,5,4,28,Re,Bradford01,35.23,-111.62,Y,FP,26,260,3,0.43,,,0.19,0.005,50,0.18,N,,
SheepStation,7/6/2022,24,high,black,5,5,7,Re,AAFC10,49.71,-120.05,Y,unknown,8.9,89,1,0.08,,,0.004,0.001,1,0.003,N,lost inflor.,
SheepStation,,24,high,black,5,6,76,Re,Pyle009,43.42,-119.62,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,24,high,black,5,7,46,Re,Fleishman_05,39.12,-117.27,N,NA,NA,NA,,,,,,,,,,,
SheepStation,6/28/2022,24,high,black,5,8,64,Re,Lee4,35.4564,-115.52,Y,FP,12.2,122,2,0.04,,,0.07,0.02,18,0.05,N,,
SheepStation,7/6/2022,24,high,black,5,9,12,Re,Schupp02,40.2,-112.46,Y,FP,32.1,321,2,0.42,,,0.36,0.03,50,0.14,N,,
SheepStation,7/6/2022,24,high,black,5,10,49,Re,Getts3,40.43,-120.67,Y,FP,20.3,203,2,0.21,,,0.01,0,4,0.01,Y,,
SheepStation,7/6/2022,24,high,black,6,1,92,Re,Symstad4,43.71,-102.58,Y,FP,17.4,174,1,0.1,,,0.11,0.03,30,0.08,N,,
SheepStation,7/6/2022,24,high,black,6,2,69,Re,Porensky17,43.34,-105.13,Y,FP,19.9,199,1,0.08,,,0.11,0.008,41,0.1,N,,
SheepStation,7/6/2022,24,high,black,6,3,74,Re,Pyke21,47.61803776,-119.6830115,Y,unknown,5.3,53,2,0.04,,,0,0,0,0,N,"2 tillers broken, only leaves left",
SheepStation,7/6/2022,24,high,black,6,4,98,Lo,Chynoweth05,40.480805,-109.438229,Y,FP,12.7,127,1,0.02,,,0.002,0,1,0.002,Y,,
SheepStation,6/30/2022,24,high,black,6,5,84,Re,Reed03,38.75,-109.79,Y,FP,24.5,245,2,0.15,,,0.24,0.04,50,0.13,N,,
SheepStation,7/6/2022,24,high,black,6,6,71,Re,Porensky30,40.63,-105.27,Y,FG_FP,30.7,307,3,0.47,,,0.66,0.05,50,0.14,N,,
SheepStation,7/6/2022,24,high,black,6,7,86,Re,Schupp03,38.6,-113.79,Y,FG_FP,28.5,285,3,0.2,,,0.23,0.05,50,0.14,N,,
SheepStation,,24,high,black,6,8,49,Re,Getts3,40.43,-120.67,N,NA,NA,NA,,,,,,,,,,,
SheepStation,6/28/2022,24,high,black,6,9,37,Re,Chambers09,40.66,-116.73,Y,FP,28.6,286,1,0.15,,,0.21,0.05,50,0.13,N,,
SheepStation,7/6/2022,24,high,black,6,10,1,Re,AAFC04,50.08,-120.65,Y,FP,24.9,249,1,0.15,,,0.36,0.05,50,0.12,N,,
SheepStation,,24,high,black,7,1,30,Re,Chambers02,39.95,-118.76,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/6/2022,24,high,black,7,2,90,Re,Symstad2,43.87,-103.46,Y,FP,24.3,243,1,0.06,,,0.09,0.02,26,0.07,N,,
SheepStation,7/6/2022,24,high,black,7,3,19,Re,Barnett01,43.48,-110.74,Y,FP,22,220,2,0.14,,,0.16,0.03,42,0.13,Y,,
SheepStation,6/30/2022,24,high,black,7,4,102,Re,Shriver02,48,-114.04,Y,FP,27,270,2,0.22,,,0.24,0.05,50,0.14,N,,
SheepStation,,24,high,black,7,5,93,Lo,Uzra2,40.84,-119.56,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/6/2022,24,high,black,7,6,17,Re,Adler17,41.44,-110.11,Y,FP,23.8,238,1,0.19,,,0.21,0.04,50,0.15,N,,
SheepStation,,24,high,black,7,7,2,Re,AAFC05,50.09,-120.45,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,24,high,black,7,8,42,Lo,Downs01,46.38145,-119.430272,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/6/2022,24,high,black,7,9,97,Re,Chynoweth03,39.83576,-109.61202,Y,FP,9.4,94,1,0.02,,,0.003,0.003,0,0,Y,,
SheepStation,7/6/2022,24,high,black,7,10,46,Re,Fleishman_05,39.12,-117.27,Y,FP,22.8,228,1,0.05,,,0.06,0.02,15,0.04,N,,
SheepStation,,24,high,black,8,1,101,Re,Shriver01,34.06,-116.22,N,NA,NA,NA,,,,,,,,,,,
SheepStation,6/28/2022,24,high,black,8,2,103,Re,Davies03,42.68,-118.68,Y,FP,17.5,175,3,0.09,,,0.07,0.03,18,0.04,N,,
SheepStation,6/30/2022,24,high,black,8,3,59,Re,Lavin01,44.68,-109.07,Y,FP,26.6,266,1,0.19,,,0.3,0.04,50,0.15,N,,
SheepStation,7/6/2022,24,high,black,8,4,38,Lo,Copeland01,43.7,-117.33,Y,FP,20,200,1,0.04,,,0.03,0.01,8,0.02,N,,
SheepStation,,24,high,black,8,5,63,Re,Lee3,36.5247,-115.8987,N,NA,NA,NA,,,,,,,,,,,
SheepStation,6/23/2022,24,high,black,8,6,88,Lo,Schupp05,39.11,-112.74,Y,FP,29.4,294,3,0.42,,,0.36,0.05,50,0.11,N,"ORIGINAL ENVELOPE POSITION (6,8), DOUBLE CHECK",
SheepStation,,24,high,black,8,7,36,Re,Chambers08,42.24,-114.57,N,NA,NA,NA,,,,,,,,,,,
SheepStation,6/28/2022,24,high,black,8,8,31,Re,Uzra1,40.35,-119.34,Y,FP,28.1,281,3,0.36,,,0.6,0.02,50,0.1,N,SOME FLOWERS ARE DEAD,
SheepStation,7/6/2022,24,high,black,8,9,9,Re,Adler05,40.79,-111.87,Y,FP,19.1,191,1,0.16,,,0.19,0.02,50,0.1,N,,
SheepStation,7/6/2022,24,high,black,8,10,55,Re,JackieOtt2,43.71,-102.32,Y,FP,18.5,185,1,0.05,,,0.07,0.01,22,0.06,N,,
SheepStation,7/6/2022,24,high,black,9,1,95,Re,Wilcox02,41.31,-105.66,Y,FP,18.4,184,2,0.15,,,0.21,0.02,50,0.12,N,,
SheepStation,6/28/2022,24,high,black,9,2,30,Re,Chambers02,39.95,-118.76,Y,FP,23,230,2,0.2,,,0.36,0.02,50,0.11,N,,
SheepStation,,24,high,black,9,3,89,Re,Symstad1,44.59,-104.71,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/6/2022,24,high,black,9,4,68,Re,Porensky1,43.24,-105.18,Y,NA,NA,NA,,,,,,,,,,Bromus japonicus,
SheepStation,6/28/2022,24,high,black,9,5,73,Re,Pyke8,46.74830998,-119.361636,Y,FP,27.6,276,2,0.26,,,0.31,0.03,50,0.11,N,,
SheepStation,6/28/2022,24,high,black,9,6,77,Re,Pyle010,43.19,-120,N,NA,NA,NA,3,0.47,,,0.58,0.03,50,0.13,N,,
SheepStation,,24,high,black,9,7,43,Re,Downs02,46.25045,-119.53334,Y,,,0,,,,,,,,,,,
SheepStation,7/6/22,24,high,black,9,8,69,Re,Porensky17,43.34,-105.13,Y,FP,28.8,288,1,0.15,,,0.12,0.01,41,0.1,N,,
SheepStation,7/6/2022,24,high,black,9,9,14,Re,Adler13,41.44,-111.08,Y,FP,36.5,365,2,0.34,,,0.48,0.03,50,0.14,N,,
SheepStation,7/6/2022,24,high,black,9,10,53,Re,Hufft2,39.547444,-105.102111,Y,FP,28.8,288,3,0.37,,,0.48,0.04,50,0.14,N,,
SheepStation,7/6/2022,24,high,black,10,1,6,Re,AAFC09,49.62,-119.8,Y,FG_FP,30.7,307,3,0.4,,,0.85,0.03,50,0.1,N,,
SheepStation,7/6/2022,24,high,black,10,2,44,Re,Downs03,45.9663,-120.3671,Y,FP,29.5,295,3,0.59,,,0.55,0.04,50,0.15,N,,
SheepStation,7/6/2022,24,high,black,10,3,13,Re,Schupp01,39.85,-112.15,Y,FP,27.7,277,1,0.14,,,0.12,0.01,37,0.11,N,,
SheepStation,7/6/2022,24,high,black,10,4,54,Re,JackieOtt1,43.65,-102.97,Y,FP,21.7,217,1,0.1,,,0.04,0.006,13,0.04,N,,
SheepStation,7/6/2022,24,high,black,10,5,58,Re,JackieOtt7,43.82,-101.94,Y,FP,30.6,306,2,0.35,,,0.46,0.03,50,0.12,N,,
SheepStation,7/6/2022,24,high,black,10,6,24,Re,Blumenthal08,40.64,-104.56,Y,FP,23.5,235,2,0.2,,,0.21,0.03,50,0.15,N,1 broken tiller,
SheepStation,7/6/2022,24,high,black,10,7,8,Re,Blumenthal01,41.18,-104.9,Y,FG_FP,23.1,231,2,0.18,,,0.22,0.02,50,0.15,N,,
SheepStation,6/28/2022,24,high,black,10,8,61,Re,Lee1,36.82340833,-116.0163889,Y,FG_FP,24.1,241,3,0.25,,,0.23,0.03,50,0.1,N,,
SheepStation,7/6/2022,24,high,black,10,9,72,Re,Pyke3,44.60456358,-120.1924183,Y,FG_FP,23.1,231,6,0.74,,,0.52,0.03,50,0.12,N,,
SheepStation,,24,high,black,10,10,87,Lo,Schupp04,38.52,-113.55,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,25,high,white,1,1,26,Re,Chynoweth01,39.76604,-109.5635,Y,FP,29,290,3,0.41,,,0.19,0.003,50,0.13,Y,,
SheepStation,,25,high,white,1,2,86,Lo,Schupp03,38.6,-113.79,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,25,high,white,1,3,81,Re,Pyle017,44.36,-118.93,Y,FG_FP,24.5,245,2,0.2,,,0.19,0.19,50,0.1,N,,
SheepStation,7/11/2022,25,high,white,1,4,56,Re,JackieOtt5,43.78,-102.61,Y,FP,25.3,253,2,0.22,,,0.29,0.02,50,0.11,N,,
SheepStation,7/11/2022,25,high,white,1,5,65,Re,Leger1,39.49,-119.84,Y,FP,11.5,115,1,0.02,,,0.02,0.001,4,0.01,Y,,
SheepStation,6/30/2022,25,high,white,1,6,61,Re,Lee1,36.82340833,-116.0163889,Y,FP,17.2,172,1,0.06,,,0.07,0.01,31,0.06,N,,
SheepStation,7/11/2022,25,high,white,1,7,95,Lo,Wilcox02,41.31,-105.66,Y,FP,17,170,1,0.05,,,0.005,0,2,0.005,Y,,
SheepStation,7/11/2022,25,high,white,1,8,74,Re,Pyke21,47.61803776,-119.6830115,Y,FP,24,240,2,0.17,,,0.07,0.004,18,0.06,Y,,
SheepStation,7/11/2022,25,high,white,1,9,100,Re,Chynoweth08,40.640878,-109.48689,Y,FP,19.6,196,1,0.08,,,0.04,0.003,14,0.03,N,,
SheepStation,7/11/2022,25,high,white,1,10,5,Re,AAFC08,49.57,-120.55,Y,FP,17.6,176,1,0.05,,,0.02,0.001,7,0.02,Y,,
SheepStation,7/11/2022,25,high,white,2,1,101,Re,Shriver01,34.06,-116.22,Y,FP,24,240,3,0.34,,,0.6,0.1,50,0.19,Y,2/2 with seed drop,
SheepStation,7/11/2022,25,high,white,2,2,71,Re,Porensky30,40.63,-105.27,Y,FP,21,210,3,0.34,,,0.39,0.03,50,0.1,N,,
SheepStation,7/11/2022,25,high,white,2,3,73,Re,Pyke8,46.74830998,-119.361636,Y,FP,26,260,2,0.21,,,0.21,0.03,50,0.12,N,,
SheepStation,7/11/2022,25,high,white,2,4,104,Re,Germino_BOP_01,43.4720833,-116.2338306,Y,FP,26.7,267,2,0.41,,,0.2,0.005,50,0.15,Y,broken tiller,
SheepStation,7/11/2022,25,high,white,2,5,91,Re,Symstad3,43.62,-103.47,Y,FP,23.5,235,1,0.1,,,0.1,0.004,34,0.09,N,,
SheepStation,7/11/2022,25,high,white,2,6,38,Lo,Copeland01,43.7,-117.33,Y,FP,22,220,1,0.05,,,0,0,0,0,Y,,
SheepStation,6/30/2022,25,high,white,2,7,63,Re,Lee3,36.5247,-115.8987,Y,FG_FP,20.9,209,4,0.38,,,0.52,0.05,50,0.1,N,,
SheepStation,,25,high,white,2,8,89,Re,Symstad1,44.59,-104.71,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,25,high,white,2,9,88,Re,Schupp05,39.11,-112.74,Y,FP,14.5,145,1,0.08,,,0.007,0,2,0.007,Y,,
SheepStation,7/11/2022,25,high,white,2,10,69,Re,Porensky17,43.34,-105.13,Y,FP,27,270,3,0.44,,,0.52,0.03,50,0.13,N,,
SheepStation,7/11/2022,25,high,white,3,1,79,Re,Pyle015,43.8,-119,Y,FP,25,250,3,0.24,,,0.11,0.005,42,0.1,Y,,
SheepStation,7/11/2022,25,high,white,3,2,13,Re,Schupp01,39.85,-112.15,Y,FP,32,320,1,0.14,,,0.03,0.001,10,0.03,Y,,
SheepStation,7/11/2022,25,high,white,3,3,105,Re,Blumenthal10,40.92,-102.52,Y,FP,25.5,255,1,0.19,,,0.19,0.02,50,0.15,N,,
SheepStation,,25,high,white,3,4,25,Re,Symstad6,41.83,-103.71,Y,NA,NA,NA,,,,,,,,,,dead,
SheepStation,7/11/2022,25,high,white,3,5,45,Re,Fleishman_01,38.47,-119.49,Y,FP,17.5,175,1,0.05,,,0.02,0.0003,7,0.02,Y,,
SheepStation,,25,high,white,3,6,24,Re,Blumenthal08,40.64,-104.56,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,25,high,white,3,7,28,Re,Bradford01,35.23,-111.62,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,25,high,white,3,8,8,Re,Blumenthal01,41.18,-104.9,Y,FP,27,270,2,0.34,,,0.14,0.01,48,0.13,Y,ONE BLADE OF FLOERS FELL OFF,
SheepStation,7/11/2022,25,high,white,3,9,65,Re,Leger1,39.49,-119.84,Y,FP,29.5,295,3,0.4,,,0.004,0.0006,1,0.003,Y,,
SheepStation,7/11/2022,25,high,white,3,10,81,Re,Pyle017,44.36,-118.93,Y,FG,11,110,1,0.03,,,0.03,0.005,22,0.03,N,ALL FLOWERS ARE DEAD,
SheepStation,,25,high,white,4,1,59,Re,Lavin01,44.68,-109.07,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,25,high,white,4,2,90,Re,Symstad2,43.87,-103.46,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,25,high,white,4,3,32,Re,Chambers04,41.31,-117.63,Y,,,0,,,,,,,,,,,
SheepStation,7/11/2022,25,high,white,4,4,37,Re,Chambers09,40.66,-116.73,Y,FP,30.5,305,1,0.16,,,0.002,0,1,0.002,Y,,
SheepStation,,25,high,white,4,5,92,Re,Symstad4,43.71,-102.58,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,25,high,white,4,6,7,Re,AAFC10,49.71,-120.05,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,25,high,white,4,7,103,Re,Davies03,42.68,-118.68,Y,FP,26,260,1,0.15,,,0.07,0,22,0.07,Y,,
SheepStation,7/11/2022,25,high,white,4,8,2,Re,AAFC05,50.09,-120.45,Y,FP,30,300,1,0.15,,,0.14,0.02,50,0.09,N,,
SheepStation,7/11/2022,25,high,white,4,9,53,Re,Hufft2,39.547444,-105.102111,Y,FP,21,210,1,0.13,,,0.1,0.04,19,0.06,Y,,
SheepStation,7/11/2022,25,high,white,4,10,77,Re,Pyle010,43.19,-120,Y,FP,15.5,155,1,0.03,,,0.005,0.003,1,0.002,N,,
SheepStation,,25,high,white,5,1,76,Re,Pyle009,43.42,-119.62,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,25,high,white,5,2,33,Re,Chambers05,41.54,-117.75,N,NA,NA,NA,,,,,,,,,,,
SheepStation,6/30/2022,25,high,white,5,3,33,Re,Chambers05,41.54,-117.75,Y,FP,28.5,285,2,0.31,,,0.52,0.04,50,0.13,N,,
SheepStation,7/11/2022,25,high,white,5,4,66,Re,Maron1,46.68,-114.03,Y,FP,22,220,1,0.06,,,0.01,0.01,1,0.003,Y,,
SheepStation,,25,high,white,5,5,98,Lo,Chynoweth05,40.480805,-109.438229,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,25,high,white,5,6,102,Re,Shriver02,48,-114.04,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,25,high,white,5,7,52,Re,Hufft1,38.6701,-108.3286,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,25,high,white,5,8,72,Re,Pyke3,44.60456358,-120.1924183,N,NA,NA,NA,,,,,,,,,,,
SheepStation,6/30/2022,25,high,white,5,9,31,Re,Uzra1,40.35,-119.34,Y,FP,20,200,1,0.08,,,0.1,0.05,20,0.05,N,,
SheepStation,7/11/2022,25,high,white,5,10,64,Re,Lee4,35.4564,-115.52,Y,FP,17,170,3,0.19,,,0.33,0.08,50,0.17,N,,
SheepStation,7/11/2022,25,high,white,6,1,95,Lo,Wilcox02,41.31,-105.66,Y,FP/BS,19,190,2,0.08,,,0.1,0.02,25,0.08,N,,
SheepStation,7/11/2022,25,high,white,6,2,68,Re,Porensky1,43.24,-105.18,Y,FP,13,130,1,0.02,,,0.03,0.004,10,0.02,N,,
SheepStation,7/11/2022,25,high,white,6,3,17,Re,Adler17,41.44,-110.11,Y,FP,24,240,1,0.09,,,0.03,0.02,5,0.01,Y,,
SheepStation,,25,high,white,6,4,7,Re,AAFC10,49.71,-120.05,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,25,high,white,6,5,84,Re,Reed03,38.75,-109.79,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,25,high,white,6,6,39,Re,Copeland05,42.27,-118.71,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,25,high,white,6,7,62,Re,Lee2,35.3984,-115.7845,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,25,high,white,6,8,43,Re,Downs02,46.25045,-119.53334,Y,FG_FP,24,240,2,0.22,,,0.37,0.05,50,0.1,N,,
SheepStation,7/11/2022,25,high,white,6,9,60,Re,Lavin02,45.67,-111.03,Y,FG,,0,1,0.04,,,0.05,0.02,23,0.03,N,,
SheepStation,7/11/2022,25,high,white,6,10,1,Re,AAFC04,50.08,-120.65,Y,FG_FP,35,350,6,0.86,,,0.96,0.02,50,0.13,N,,
SheepStation,,25,high,white,7,1,51,Re,Holdrege1,41.61,-111.57,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,25,high,white,7,2,14,Re,Adler13,41.44,-111.08,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,25,high,white,7,3,96,Re,Chynoweth02,40.29092,-109.68361,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,25,high,white,7,4,75,Re,Pyle001,42.35,-118.65,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,25,high,white,7,5,12,Re,Schupp02,40.2,-112.46,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,25,high,white,7,6,55,Re,JackieOtt2,43.71,-102.32,Y,FP,19,190,1,0.06,,,0.1,0.03,23,0.07,N,,
SheepStation,7/11/2022,25,high,white,7,7,87,Re,Schupp04,38.52,-113.55,Y,FP,16,160,1,0.03,,,0.02,0.01,6,0.01,N,,
SheepStation,,25,high,white,7,8,5,Re,AAFC08,49.57,-120.55,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,25,high,white,7,9,35,Re,Chambers07,43.94,-116.19,Y,FP,18,180,1,0.03,,,0.02,0.003,6,0.01,Y,,
SheepStation,7/11/2022,25,high,white,7,10,58,Re,JackieOtt7,43.82,-101.94,Y,FP,14,140,1,0.07,,,0.11,0.02,32,0.09,N,,
SheepStation,,25,high,white,8,1,19,Re,Barnett01,43.48,-110.74,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,25,high,white,8,2,30,Re,Chambers02,39.95,-118.76,Y,FP,8,80,1,0.01,,,0.01,0.005,4,0.01,N,,
SheepStation,7/11/2022,25,high,white,8,3,42,Re,Downs01,46.38145,-119.430272,Y,FP,15,150,1,0.08,,,0.03,0.02,5,0.01,Y,,
SheepStation,,25,high,white,8,4,34,Re,Chambers06,41.54,-117.78,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,25,high,white,8,5,35,Re,Chambers07,43.94,-116.19,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,25,high,white,8,6,9,Re,Adler05,40.79,-111.87,Y,FP,13,130,1,0.03,,,0.01,0.004,3,0.01,Y,,
SheepStation,7/11/2022,25,high,white,8,7,36,Re,Chambers08,42.24,-114.57,Y,FP,15,150,1,0.02,,,0.01,0.004,6,0.01,Y,,
SheepStation,,25,high,white,8,8,46,Re,Fleishman_05,39.12,-117.27,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,25,high,white,8,9,83,Re,Reed01,38.52,-109.47,Y,,,0,,,,,,,,,,,
SheepStation,,25,high,white,8,10,38,Lo,Copeland01,43.7,-117.33,Y,,,0,,,,,,,,,,,
SheepStation,,25,high,white,9,1,49,Re,Getts3,40.43,-120.67,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,25,high,white,9,2,47,Re,Fleishman_07,39.17,-117.44,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,25,high,white,9,3,45,Re,Fleishman_01,38.47,-119.49,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,25,high,white,9,4,44,Re,Downs03,45.9663,-120.3671,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,25,high,white,9,5,74,Re,Pyke21,47.61803776,-119.6830115,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,25,high,white,9,6,75,Re,Pyle001,42.35,-118.65,Y,FP,10,100,1,0.01,,,0.01,0.001,4,0.01,Y,,
SheepStation,7/11/2022,25,high,white,9,7,54,Re,JackieOtt1,43.65,-102.97,Y,FP,16,160,1,0.14,,,0.23,0.04,50,0.13,N,,
SheepStation,,25,high,white,9,8,93,Lo,Uzra2,40.84,-119.56,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,25,high,white,9,9,57,Re,JackieOtt6,43.84,-101.94,Y,BS,10,100,1,0.01,,,0.006,0.001,4,0.005,N,"BLADE FELL OFF, tiller broken",
SheepStation,,25,high,white,9,10,29,Re,Chambers01,39.55,-119.58,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,25,high,white,10,1,11,Re,Adler09,43.31,-112.27,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,25,high,white,10,2,86,Re,Schupp03,38.6,-113.79,N,V1,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,25,high,white,10,3,6,Re,AAFC09,49.62,-119.8,Y,FP,15,150,1,0.02,,,0.02,0.002,11,0.01,Y,,
SheepStation,,25,high,white,10,4,97,Re,Chynoweth03,39.83576,-109.61202,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,25,high,white,10,5,37,Re,Chambers09,40.66,-116.73,Y,BS/dead,7,70,1,0.01,,,0,0,0,0,N,ALL FLOWERS DIED,
SheepStation,,25,high,white,10,6,18,Re,Adler18,40.86,-114.22,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,25,high,white,10,7,87,Re,Schupp04,38.52,-113.55,Y,FP,22,220,2,0.12,,,0.06,0.002,30,0.06,Y,,
SheepStation,,25,high,white,10,8,105,Lo,Blumenthal10,40.92,-102.52,Y,,,0,,,,,,,,,,,
SheepStation,7/11/2022,25,high,white,10,9,26,Re,Chynoweth01,39.76604,-109.5635,Y,FP,30,300,3,0.5,,,0.3,0.01,50,0.13,Y,,
SheepStation,,25,high,white,10,10,82,Re,Pyle019,44.57,-119.65,N,V2,NA,NA,,,,,,,,,,,
SheepStation,,26,low,white,1,1,103,Re,Davies03,42.68,-118.68,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/12/2022,26,low,white,1,2,84,Re,Reed03,38.75,-109.79,Y,FG_FP,23,230,15,0.95,,,1.5,0.03,50,0.09,N,,
SheepStation,7/12/2022,26,low,white,1,3,72,Re,Pyke3,44.60456358,-120.1924183,Y,FG_FP,22,220,13,1.04,,,1.21,0.03,50,0.11,Y,,
SheepStation,7/12/2022,26,low,white,1,4,83,Re,Reed01,38.52,-109.47,Y,FP,4,40,1,0.003,,,0.004,0.002,1,0.002,Y,,
SheepStation,,26,low,white,1,5,71,Re,Porensky30,40.63,-105.27,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,26,low,white,2,1,75,Re,Pyle001,42.35,-118.65,N,V1,NA,NA,,,,,,,,,,,
SheepStation,7/12/2022,26,low,white,2,2,53,Re,Hufft2,39.547444,-105.102111,Y,FG_FP,22,220,4,0.34,,,0.49,0.02,50,0.09,N,,
SheepStation,7/12/2022,26,low,white,2,3,68,Re,Porensky1,43.24,-105.18,Y,FG_FP,21,210,3,0.31,,,0.59,0.02,50,0.08,N,,
SheepStation,,26,low,white,2,4,38,Lo,Copeland01,43.7,-117.33,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/12/2022,26,low,white,2,5,6,Re,AAFC09,49.62,-119.8,Y,FG_FP,28,280,6,0.79,,,0.82,0.02,50,0.08,N,,
SheepStation,7/12/2022,26,low,white,3,1,97,Re,Chynoweth03,39.83576,-109.61202,Y,FG_FP,28,280,5,0.51,,,0.78,0.02,50,0.09,N,,
SheepStation,,26,low,white,3,2,13,Re,Schupp01,39.85,-112.15,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/12/2022,26,low,white,3,3,55,Re,JackieOtt2,43.71,-102.32,Y,FG_FP,19.5,195,7,0.58,,,1.1,0.02,50,0.1,N,,
SheepStation,,26,low,white,3,4,65,Re,Leger1,39.49,-119.84,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/12/2022,26,low,white,3,5,1,Re,AAFC04,50.08,-120.65,Y,FG_FP,25,250,6,0.71,,,1.17,0.02,50,0.09,N,,
SheepStation,7/12/2022,26,low,white,4,1,47,Re,Fleishman_07,39.17,-117.44,Y,FG_FP,17,170,6,0.5,,,0.46,0.02,50,0.12,N,,
SheepStation,7/12/2022,26,low,white,4,2,35,Re,Chambers07,43.94,-116.19,Y,FG_FP,29,290,10,1.62,,,2.28,0.02,50,0.1,N,,
SheepStation,7/12/2022,26,low,white,4,3,69,Re,Porensky17,43.34,-105.13,Y,FG_FP,25.5,255,2,0.33,,,0.65,0.02,50,0.1,N,,
SheepStation,,26,low,white,4,4,5,Re,AAFC08,49.57,-120.55,N,NA,NA,NA,,,,,,,,,,,
