Site,Date,Plot,Block,Subplot,Gravel Color,Cheatgrass.ID,X,Y,Phenology.Category,Seedling present?,Are.you.harvesting.this.plant.,Did.you.loose.any.seeds.,Frost.Heaved.,Herbivory.present.,Herbivory.Intensity,Comments.or.Notes,ParentGlobalID,EditDate
Wildcat,4/26/2023,3.3b,3,3,b,Y2_X17,17,2,NA,None,NA,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y2_X18,18,2,NA,Unknown,NA,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y2_X2,2,2,NA,Unknown,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y2_X2,2,2,NA,None,no,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y2_X3,3,2,NA,Unknown,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y2_X3,3,2,Bootstage,yes,no,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y2_X4,4,2,NA,Unknown,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y2_X4,4,2,NA,None,no,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y2_X5,5,2,NA,None,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y2_X5,5,2,NA,Unknown,NA,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y2_X6,6,2,NA,Unknown,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y2_X6,6,2,Bootstage,yes,no,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y2_X7,7,2,NA,Unknown,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y2_X7,7,2,Bootstage,yes,no,NA,yes,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y2_X8,8,2,NA,None,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y2_X8,8,2,>V3,yes,no,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y2_X9,9,2,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y2_X9,9,2,NA,None,no,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y3_X1,1,3,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y3_X1,1,3,NA,None,NA,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y3_X10,10,3,NA,None,no,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y3_X11,11,3,>V3,yes,no,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y3_X12,12,3,NA,Unknown,no,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y3_X13,13,3,NA,Unknown,NA,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y3_X14,14,3,Bootstage,yes,no,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y3_X15,15,3,>V3,yes,no,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y3_X16,16,3,NA,None,no,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y3_X17,17,3,>V3,yes,no,NA,yes,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y3_X18,18,3,NA,Unknown,no,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y3_X2,2,3,NA,None,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y3_X2,2,3,>V3,yes,no,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y3_X3,3,3,NA,None,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y3_X3,3,3,NA,None,no,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y3_X4,4,3,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y3_X4,4,3,FG,yes,no,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y3_X5,5,3,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y3_X5,5,3,FG,yes,no,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y3_X6,6,3,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y3_X6,6,3,>V3,yes,no,NA,yes,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y3_X7,7,3,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y3_X7,7,3,>V3,yes,no,NA,no,yes,Light,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y3_X8,8,3,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y3_X8,8,3,NA,None,no,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y3_X9,9,3,V1,yes,no,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y3_X9,9,3,>V3,yes,no,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y4_X1,1,4,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y4_X1,1,4,NA,Unknown,NA,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y4_X10,10,4,NA,None,NA,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y4_X11,11,4,NA,None,NA,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y4_X12,12,4,NA,None,NA,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y4_X13,13,4,>V3,yes,no,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y4_X14,14,4,>V3,yes,no,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y4_X15,15,4,NA,None,no,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y4_X16,16,4,>V3,yes,no,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y4_X17,17,4,NA,None,no,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y4_X18,18,4,NA,None,NA,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y4_X2,2,4,NA,None,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y4_X2,2,4,>V3,yes,no,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y4_X3,3,4,NA,None,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y4_X3,3,4,NA,Unknown,no,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y4_X4,4,4,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y4_X4,4,4,>V3,yes,no,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y4_X5,5,4,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y4_X5,5,4,>V3,yes,no,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y4_X6,6,4,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y4_X6,6,4,NA,None,no,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y4_X7,7,4,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y4_X7,7,4,>V3,yes,no,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y4_X8,8,4,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y4_X8,8,4,>V3,yes,no,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y4_X9,9,4,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y4_X9,9,4,NA,None,no,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y5_X1,1,5,NA,None,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y5_X1,1,5,NA,Dead,NA,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y5_X10,10,5,NA,None,NA,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y5_X11,11,5,V3,yes,no,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y5_X12,12,5,NA,Unknown,no,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y5_X13,13,5,>V3,yes,no,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y5_X14,14,5,NA,None,no,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y5_X15,15,5,Bootstage,yes,no,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y5_X16,16,5,>V3,yes,no,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y5_X17,17,5,FG,yes,no,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y5_X18,18,5,NA,None,no,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y5_X2,2,5,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y5_X2,2,5,FG,yes,no,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y5_X3,3,5,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y5_X3,3,5,Bootstage,yes,no,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y5_X4,4,5,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y5_X4,4,5,NA,Unknown,no,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y5_X5,5,5,NA,None,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y5_X5,5,5,V2,yes,no,NA,no,yes,Extreme,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y5_X6,6,5,NA,None,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y5_X6,6,5,NA,None,no,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y5_X7,7,5,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y5_X7,7,5,V3,yes,no,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y5_X8,8,5,NA,None,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y5_X8,8,5,>V3,yes,no,NA,no,no,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y5_X9,9,5,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Wildcat,4/26/2023,3.3b,3,3,b,Y5_X9,9,5,NA,Unknown,no,NA,NA,NA,NA,NA,08692cf6-5cff-47d5-9dbe-d8441ba5a632,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y6_X1,1,6,NA,None,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y6_X2,2,6,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y6_X3,3,6,NA,None,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y6_X4,4,6,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y6_X5,5,6,NA,Unknown,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y6_X6,6,6,NA,None,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y6_X7,7,6,NA,Unknown,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y6_X8,8,6,NA,None,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y6_X9,9,6,NA,None,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y7_X1,1,7,NA,None,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y7_X2,2,7,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y7_X3,3,7,NA,None,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y7_X4,4,7,NA,Unknown,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y7_X5,5,7,NA,Unknown,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y7_X6,6,7,NA,Unknown,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y7_X7,7,7,NA,Unknown,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y7_X8,8,7,NA,Unknown,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y7_X9,9,7,NA,None,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y8_X1,1,8,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y8_X2,2,8,NA,None,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y8_X3,3,8,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y8_X4,4,8,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y8_X5,5,8,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y8_X6,6,8,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y8_X7,7,8,V1,yes,no,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y8_X8,8,8,NA,Unknown,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y8_X9,9,8,NA,Unknown,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y9_X1,1,9,NA,None,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y9_X2,2,9,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y9_X3,3,9,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y9_X4,4,9,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y9_X5,5,9,NA,None,NA,NA,NA,NA,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y9_X6,6,9,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y9_X7,7,9,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y9_X8,8,9,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.2b,3,2,b,Y9_X9,9,9,NA,Dead,NA,NA,yes,no,NA,NA,ac90e5d3-a202-4a72-be21-8cb90c10a59a,4/26/2023 23:35
Balzor,4/26/2023,3.4w,3,4,w,Y1_X1,1,1,NA,None,NA,NA,NA,NA,NA,NA,3d3779a2-accc-45a4-bce3-d64bb2d7e40c,4/26/2023 23:35
Balzor,4/26/2023,3.4w,3,4,w,Y1_X2,2,1,NA,Dead,NA,NA,yes,no,NA,NA,3d3779a2-accc-45a4-bce3-d64bb2d7e40c,4/26/2023 23:35
Balzor,4/26/2023,3.4w,3,4,w,Y1_X3,3,1,V1,yes,no,NA,yes,no,NA,NA,3d3779a2-accc-45a4-bce3-d64bb2d7e40c,4/26/2023 23:35
Balzor,4/26/2023,3.4w,3,4,w,Y1_X4,4,1,NA,Dead,NA,NA,yes,no,NA,NA,3d3779a2-accc-45a4-bce3-d64bb2d7e40c,4/26/2023 23:35
Balzor,4/26/2023,3.4w,3,4,w,Y1_X5,5,1,NA,Dead,NA,NA,yes,no,NA,NA,3d3779a2-accc-45a4-bce3-d64bb2d7e40c,4/26/2023 23:35
Balzor,4/26/2023,3.4w,3,4,w,Y1_X6,6,1,NA,None,NA,NA,NA,NA,NA,NA,3d3779a2-accc-45a4-bce3-d64bb2d7e40c,4/26/2023 23:35
Balzor,4/26/2023,3.4w,3,4,w,Y1_X7,7,1,NA,None,NA,NA,NA,NA,NA,NA,3d3779a2-accc-45a4-bce3-d64bb2d7e40c,4/26/2023 23:35
