Site,Date,Block,Albedo,Density,x,y,growout,Source,Live,Length_mm,V,notes
Cheyenne,11/10/21,3,black,Low,19,2,35_Reno,Chambers07,Y,42,V0,
Cheyenne,11/15/21,3,white,High,7,6,35_Reno,Chambers07,Y,7,V0,
Cheyenne,11/10/21,3,white,Low,14,3,35_Reno,Chambers07,Y,13,V0,
Cheyenne,11/15/21,4,black,High,3,1,35_Reno,Chambers07,Y,44,V0,
Cheyenne,11/15/21,4,black,Low,12,3,35_Reno,Chambers07,Y,41,V1,
Cheyenne,11/15/21,4,white,High,8,1,35_Reno,Chambers07,Y,15,V0,
Cheyenne,11/15/21,4,white,Low,15,2,35_Reno,Chambers07,Y,17,V0,
Cheyenne,11/15/21,5,black,High,5,8,35_Reno,Chambers07,Y,46,V1,
Cheyenne,11/15/21,5,black,Low,15,4,35_Reno,Chambers07,Y,46,V1,
Cheyenne,11/15/21,5,white,High,5,10,35_Reno,Chambers07,Y,22,V0,
Cheyenne,11/15/21,5,white,Low,19,5,35_Reno,Chambers07,Y,16,V0,
Cheyenne,11/15/21,6,black,High,8,9,35_Reno,Chambers07,Y,42,V0,
Cheyenne,11/15/21,6,black,Low,20,5,35_Reno,Chambers07,N,,,
Cheyenne,11/15/21,6,white,High,5,4,35_Reno,Chambers07,Y,11,V0,leaf broken
Cheyenne,11/15/21,6,white,Low,17,2,35_Reno,Chambers07,Y,22,V0,
Cheyenne,11/16/21,7,black,High,7,4,35_Reno,Chambers07,Y,42,V1,
Cheyenne,11/16/21,7,black,Low,8,3,35_Reno,Chambers07,Y,38,V1,
Cheyenne,11/16/21,7,white,High,10,10,35_Reno,Chambers07,Y,26,V0,
Cheyenne,11/17/21,7,white,Low,11,5,35_Reno,Chambers07,Y,37,V0,
Cheyenne,11/17/21,8,black,High,1,9,35_Reno,Chambers07,Y,43,V0,
Cheyenne,11/17/21,8,black,High,6,2,35_Reno,Chambers07,Y,17,V0,
Cheyenne,11/17/21,8,black,Low,15,2,35_Reno,Chambers07,Y,41,V1,leaf damaged but unbroken
Cheyenne,11/17/21,8,black,Low,20,3,35_Reno,Chambers07,Y,42,V0,
Cheyenne,11/17/21,8,white,High,2,8,35_Reno,Chambers07,Y,30,V1,leaf broken
Cheyenne,11/17/21,8,white,High,6,5,35_Reno,Chambers07,Y,33,V0,
Cheyenne,11/17/21,8,white,Low,10,4,35_Reno,Chambers07,Y,25,V0,
Cheyenne,11/17/21,8,white,Low,14,5,35_Reno,Chambers07,Y,17,V0,
Cheyenne,11/17/21,9,black,High,1,2,35_Reno,Chambers07,Y,48,V1,
Cheyenne,11/17/21,9,black,Low,16,5,35_Reno,Chambers07,Y,22,V0,
Cheyenne,11/17/21,9,white,High,8,7,35_Reno,Chambers07,Y,22,V0,
Cheyenne,11/17/21,9,white,Low,3,2,35_Reno,Chambers07,Y,15,V0,
Cheyenne,11/17/21,10,black,High,2,4,35_Reno,Chambers07,Y,42,V0,
Cheyenne,11/17/21,10,black,Low,17,5,35_Reno,Chambers07,Y,30,V0,
Cheyenne,11/17/21,10,white,High,8,8,35_Reno,Chambers07,Y,25,V0,
Cheyenne,11/17/21,10,white,Low,15,4,35_Reno,Chambers07,Y,33,V0,
Cheyenne,11/10/21,1,black,High,1,8,36_Reno,Chambers08,Y,32,V0,leaf damaged but unbroken
Cheyenne,11/10/21,1,black,Low,12,3,36_Reno,Chambers08,Y,32,V0,
Cheyenne,11/10/21,1,white,High,5,9,36_Reno,Chambers08,Y,21,V0,
Cheyenne,11/10/21,1,white,Low,14,5,36_Reno,Chambers08,Y,22,V0,
Cheyenne,11/10/21,2,black,High,1,6,36_Reno,Chambers08,Y,27,V0,
Cheyenne,11/10/21,2,black,Low,15,2,36_Reno,Chambers08,N,,,
Cheyenne,11/10/21,2,white,High,5,7,36_Reno,Chambers08,Y,11,V0,
Cheyenne,11/10/21,2,white,Low,14,2,36_Reno,Chambers08,N,,,
Cheyenne,11/15/21,3,black,High,4,1,36_Reno,Chambers08,N,,,
Cheyenne,11/15/21,3,black,High,10,9,36_Reno,Chambers08,Y,27,V0,
Cheyenne,11/10/21,3,black,Low,8,1,36_Reno,Chambers08,Y,20,V0,leaf broken
Cheyenne,11/10/21,3,black,Low,14,5,36_Reno,Chambers08,N,,,
Cheyenne,11/15/21,3,white,High,2,4,36_Reno,Chambers08,Y,26,V0,
Cheyenne,11/15/21,3,white,High,5,6,36_Reno,Chambers08,Y,24,V0,
Cheyenne,11/10/21,3,white,Low,11,5,36_Reno,Chambers08,Y,4,V0,
Cheyenne,11/10/21,3,white,Low,16,4,36_Reno,Chambers08,Y,16,V0,
Cheyenne,11/15/21,4,black,High,10,1,36_Reno,Chambers08,Y,38,V0,
Cheyenne,11/15/21,4,black,Low,13,1,36_Reno,Chambers08,Y,32,V0,
Cheyenne,11/15/21,4,white,High,5,3,36_Reno,Chambers08,Y,18,V0,
Cheyenne,11/15/21,4,white,Low,1,5,36_Reno,Chambers08,Y,12,V0,
Cheyenne,11/15/21,5,black,High,9,6,36_Reno,Chambers08,Y,7,V0,
Cheyenne,11/15/21,5,black,Low,20,5,36_Reno,Chambers08,Y,18,V0,leaf broken
Cheyenne,11/15/21,5,white,High,10,9,36_Reno,Chambers08,Y,28,V0,
Cheyenne,11/15/21,5,white,Low,4,1,36_Reno,Chambers08,Y,15,V0,
Cheyenne,11/15/21,6,black,High,7,5,36_Reno,Chambers08,Y,24,V0,
Cheyenne,11/15/21,6,black,Low,10,4,36_Reno,Chambers08,Y,34,V0,
Cheyenne,11/15/21,6,white,High,4,4,36_Reno,Chambers08,Y,9,V0,leaf broken
Cheyenne,11/15/21,6,white,Low,13,5,36_Reno,Chambers08,N,,,
Cheyenne,11/16/21,7,black,High,2,3,36_Reno,Chambers08,Y,36,V0,leaf broken
Cheyenne,11/16/21,7,black,Low,18,5,36_Reno,Chambers08,Y,42,V1,
Cheyenne,11/16/21,7,white,High,10,7,36_Reno,Chambers08,Y,33,V0,
Cheyenne,11/17/21,7,white,Low,10,5,36_Reno,Chambers08,Y,18,V0,
Cheyenne,11/17/21,8,black,High,4,4,36_Reno,Chambers08,Y,32,V0,leaf broken
Cheyenne,11/17/21,8,black,Low,18,4,36_Reno,Chambers08,Y,6,V0,leaf broken
Cheyenne,11/17/21,8,white,High,6,7,36_Reno,Chambers08,Y,29,V0,
Cheyenne,11/17/21,8,white,Low,20,2,36_Reno,Chambers08,Y,13,V0,
Cheyenne,11/17/21,9,black,High,8,8,36_Reno,Chambers08,Y,28,V1,
Cheyenne,11/17/21,9,black,Low,1,2,36_Reno,Chambers08,Y,13,V0,
Cheyenne,11/17/21,9,white,High,3,5,36_Reno,Chambers08,Y,24,V0,leaf broken
Cheyenne,11/17/21,9,white,Low,9,2,36_Reno,Chambers08,Y,9,V0,
Cheyenne,11/17/21,10,black,High,3,6,36_Reno,Chambers08,Y,18,V0,leaf broken
Cheyenne,11/17/21,10,black,Low,11,2,36_Reno,Chambers08,Y,45,V1,
Cheyenne,11/17/21,10,white,High,5,1,36_Reno,Chambers08,Y,25,V0,
Cheyenne,11/17/21,10,white,Low,16,1,36_Reno,Chambers08,Y,20,V0,
Cheyenne,11/10/21,1,black,High,1,1,37_Reno,Chambers09,Y,44,V1,
Cheyenne,11/10/21,1,black,Low,7,4,37_Reno,Chambers09,Y,46,V0,
Cheyenne,11/10/21,1,white,High,1,2,37_Reno,Chambers09,Y,28,V0,
Cheyenne,11/10/21,1,white,Low,2,5,37_Reno,Chambers09,Y,14,V0,
Cheyenne,11/10/21,2,black,High,5,5,37_Reno,Chambers09,Y,42,V0,
Cheyenne,11/10/21,2,black,Low,1,5,37_Reno,Chambers09,Y,32,V0,
Cheyenne,11/10/21,2,white,High,6,9,37_Reno,Chambers09,Y,21,V0,
Cheyenne,11/10/21,2,white,Low,19,4,37_Reno,Chambers09,Y,18,V0,
Cheyenne,11/15/21,3,black,High,6,8,37_Reno,Chambers09,Y,16,V0,leaf broken
Cheyenne,11/15/21,3,black,High,10,4,37_Reno,Chambers09,Y,43,V1,
Cheyenne,11/10/21,3,black,Low,6,3,37_Reno,Chambers09,Y,30,V0,
Cheyenne,11/10/21,3,black,Low,13,4,37_Reno,Chambers09,Y,23,V0,
Cheyenne,11/15/21,3,white,High,4,7,37_Reno,Chambers09,Y,11,V0,
Cheyenne,11/15/21,3,white,High,7,5,37_Reno,Chambers09,Y,30,V0,
Cheyenne,11/10/21,3,white,Low,10,4,37_Reno,Chambers09,Y,14,V0,
Cheyenne,11/10/21,3,white,Low,14,5,37_Reno,Chambers09,Y,14,V0,
Cheyenne,11/15/21,4,black,High,8,1,37_Reno,Chambers09,Y,40,V0,
Cheyenne,11/15/21,4,black,Low,2,5,37_Reno,Chambers09,Y,38,V0,
Cheyenne,11/15/21,4,white,High,1,1,37_Reno,Chambers09,Y,20,V0,
Cheyenne,11/15/21,4,white,Low,5,4,37_Reno,Chambers09,Y,5,V0,
Cheyenne,11/15/21,5,black,High,5,2,37_Reno,Chambers09,Y,42,V1,
Cheyenne,11/15/21,5,black,High,6,4,37_Reno,Chambers09,Y,39,V0,
Cheyenne,11/15/21,5,black,Low,12,4,37_Reno,Chambers09,Y,50,V1,
Cheyenne,11/15/21,5,black,Low,14,2,37_Reno,Chambers09,Y,4,V0,
Cheyenne,11/15/21,5,white,High,8,6,37_Reno,Chambers09,Y,29,V0,
Cheyenne,11/15/21,5,white,High,8,8,37_Reno,Chambers09,Y,16,V0,
Cheyenne,11/15/21,5,white,Low,4,4,37_Reno,Chambers09,Y,23,V0,
Cheyenne,11/15/21,5,white,Low,5,5,37_Reno,Chambers09,Y,21,V0,
Cheyenne,11/15/21,6,black,High,6,8,37_Reno,Chambers09,Y,44,V1,
Cheyenne,11/15/21,6,black,Low,1,3,37_Reno,Chambers09,Y,28,V0,
Cheyenne,11/15/21,6,white,High,1,2,37_Reno,Chambers09,Y,20,V0,
Cheyenne,11/15/21,6,white,Low,5,3,37_Reno,Chambers09,Y,16,V0,
Cheyenne,11/16/21,7,black,High,2,5,37_Reno,Chambers09,Y,24,V1,leaf broken
Cheyenne,11/16/21,7,black,Low,17,3,37_Reno,Chambers09,Y,36,V0,
Cheyenne,11/16/21,7,white,High,4,9,37_Reno,Chambers09,N,,,
Cheyenne,11/17/21,7,white,Low,19,1,37_Reno,Chambers09,Y,35,V0,
Cheyenne,11/17/21,8,black,High,5,6,37_Reno,Chambers09,Y,38,V0,leaf broken
Cheyenne,11/17/21,8,black,Low,15,5,37_Reno,Chambers09,Y,42,V0,leaf damaged but unbroken
Cheyenne,11/17/21,8,white,High,5,5,37_Reno,Chambers09,Y,33,V0,
Cheyenne,11/17/21,8,white,Low,12,4,37_Reno,Chambers09,Y,25,V0,
Cheyenne,11/17/21,9,black,High,3,3,37_Reno,Chambers09,Y,50,V1,
Cheyenne,11/17/21,9,black,Low,14,5,37_Reno,Chambers09,Y,23,V0,
Cheyenne,11/17/21,9,white,High,10,6,37_Reno,Chambers09,Y,26,V0,
Cheyenne,11/17/21,9,white,Low,10,1,37_Reno,Chambers09,Y,19,V0,
Cheyenne,11/17/21,10,black,High,10,10,37_Reno,Chambers09,Y,21,V0,
Cheyenne,11/17/21,10,black,Low,10,1,37_Reno,Chambers09,Y,25,V0,leaf broken
Cheyenne,11/17/21,10,white,High,6,5,37_Reno,Chambers09,Y,30,V0,
Cheyenne,11/17/21,10,white,Low,1,4,37_Reno,Chambers09,Y,32,V0,
Cheyenne,11/10/21,1,black,High,7,7,38_Logan,Copeland01,Y,35,V0,
Cheyenne,11/10/21,1,black,Low,18,1,38_Logan,Copeland01,N,,,
Cheyenne,11/10/21,1,white,High,5,6,38_Logan,Copeland01,N,,,
Cheyenne,11/10/21,1,white,Low,15,1,38_Logan,Copeland01,Y,21,V0,
Cheyenne,11/10/21,2,black,High,9,9,38_Logan,Copeland01,Y,24,V0,
Cheyenne,11/10/21,2,black,Low,8,4,38_Logan,Copeland01,Y,31,V0,
Cheyenne,11/10/21,2,white,High,1,9,38_Logan,Copeland01,N,,,
Cheyenne,11/10/21,2,white,Low,8,3,38_Logan,Copeland01,N,,,
Cheyenne,11/15/21,3,black,High,8,10,38_Logan,Copeland01,N,,,
Cheyenne,11/10/21,3,black,Low,7,4,38_Logan,Copeland01,N,,,
Cheyenne,11/15/21,3,white,High,7,7,38_Logan,Copeland01,Y,14,V0,
Cheyenne,11/10/21,3,white,Low,5,4,38_Logan,Copeland01,Y,4,V0,
Cheyenne,11/15/21,4,black,High,4,5,38_Logan,Copeland01,Y,24,V0,
Cheyenne,11/15/21,4,black,High,8,10,38_Logan,Copeland01,Y,12,V0,
Cheyenne,11/15/21,4,black,Low,6,1,38_Logan,Copeland01,Y,28,V0,
Cheyenne,11/15/21,4,black,Low,20,1,38_Logan,Copeland01,Y,16,V0,
Cheyenne,11/15/21,4,white,High,3,7,38_Logan,Copeland01,Y,13,V0,
Cheyenne,11/15/21,4,white,High,6,8,38_Logan,Copeland01,Y,16,V0,
Cheyenne,11/15/21,4,white,Low,17,2,38_Logan,Copeland01,Y,10,V0,
Cheyenne,11/15/21,4,white,Low,19,3,38_Logan,Copeland01,Y,13,V0,
Cheyenne,11/15/21,5,black,High,3,5,38_Logan,Copeland01,Y,37,V0,
Cheyenne,11/15/21,5,black,Low,8,4,38_Logan,Copeland01,Y,36,V0,
Cheyenne,11/15/21,5,white,High,4,8,38_Logan,Copeland01,Y,11,V0,
Cheyenne,11/15/21,5,white,Low,16,1,38_Logan,Copeland01,Y,5,V0,
Cheyenne,11/15/21,6,black,High,2,9,38_Logan,Copeland01,N,,,
Cheyenne,11/15/21,6,black,Low,11,2,38_Logan,Copeland01,Y,39,V0,
Cheyenne,11/15/21,6,white,High,4,5,38_Logan,Copeland01,Y,21,V0,
Cheyenne,11/15/21,6,white,Low,14,1,38_Logan,Copeland01,Y,4,V0,
Cheyenne,11/16/21,7,black,High,7,9,38_Logan,Copeland01,N,,,"toothpick unanchored, could be replaced"
Cheyenne,11/16/21,7,black,Low,18,4,38_Logan,Copeland01,Y,44,V1,
Cheyenne,11/16/21,7,white,High,3,9,38_Logan,Copeland01,Y,18,V0,
Cheyenne,11/17/21,7,white,Low,16,2,38_Logan,Copeland01,Y,20,V0,
Cheyenne,11/17/21,8,black,High,4,2,38_Logan,Copeland01,Y,11,V0,
Cheyenne,11/17/21,8,black,Low,18,2,38_Logan,Copeland01,Y,20,V0,
Cheyenne,11/17/21,8,white,High,9,3,38_Logan,Copeland01,Y,31,V0,
Cheyenne,11/17/21,8,white,Low,13,5,38_Logan,Copeland01,Y,22,V0,
Cheyenne,11/17/21,9,black,High,5,1,38_Logan,Copeland01,Y,41,V1,
Cheyenne,11/17/21,9,black,Low,8,4,38_Logan,Copeland01,Y,38,V1,
Cheyenne,11/17/21,9,white,High,7,1,38_Logan,Copeland01,Y,14,V0,
Cheyenne,11/17/21,9,white,Low,13,5,38_Logan,Copeland01,Y,26,V0,
Cheyenne,11/17/21,10,black,High,4,6,38_Logan,Copeland01,Y,52,V1,
Cheyenne,11/17/21,10,black,High,10,4,38_Logan,Copeland01,N,,,
Cheyenne,11/17/21,10,black,Low,6,5,38_Logan,Copeland01,Y,31,V0,
Cheyenne,11/17/21,10,black,Low,15,3,38_Logan,Copeland01,Y,18,V0,
Cheyenne,11/17/21,10,white,High,1,2,38_Logan,Copeland01,Y,19,V0,
Cheyenne,11/17/21,10,white,High,9,5,38_Logan,Copeland01,Y,27,V0,
Cheyenne,11/17/21,10,white,Low,4,5,38_Logan,Copeland01,Y,23,V0,
Cheyenne,11/17/21,10,white,Low,17,4,38_Logan,Copeland01,Y,12,V0,
Cheyenne,11/10/21,1,black,High,4,4,39_Reno,Copeland05,Y,14,V0,
Cheyenne,11/10/21,1,black,Low,3,4,39_Reno,Copeland05,Y,35,V0,
Cheyenne,11/10/21,1,white,High,10,5,39_Reno,Copeland05,Y,18,V0,
Cheyenne,11/10/21,1,white,Low,16,2,39_Reno,Copeland05,Y,21,V0,
Cheyenne,11/10/21,2,black,High,1,2,39_Reno,Copeland05,Y,32,V0,
Cheyenne,11/10/21,2,black,Low,11,5,39_Reno,Copeland05,Y,33,V0,
Cheyenne,11/10/21,2,white,High,2,4,39_Reno,Copeland05,Y,15,V0,
Cheyenne,11/10/21,2,white,Low,16,2,39_Reno,Copeland05,Y,11,V0,
Cheyenne,11/15/21,3,black,High,4,7,39_Reno,Copeland05,Y,21,V0,
Cheyenne,11/10/21,3,black,Low,16,4,39_Reno,Copeland05,Y,14,V0,
Cheyenne,11/15/21,3,white,High,4,5,39_Reno,Copeland05,Y,25,V0,
Cheyenne,11/10/21,3,white,Low,18,5,39_Reno,Copeland05,Y,17,V0,
Cheyenne,11/15/21,4,black,High,4,8,39_Reno,Copeland05,Y,36,V0,
Cheyenne,11/15/21,4,black,Low,8,1,39_Reno,Copeland05,Y,40,V0,
Cheyenne,11/15/21,4,white,High,2,2,39_Reno,Copeland05,Y,10,V0,
Cheyenne,11/15/21,4,white,Low,14,4,39_Reno,Copeland05,Y,14,V0,
Cheyenne,11/15/21,5,black,High,2,3,39_Reno,Copeland05,Y,49,V1,
Cheyenne,11/15/21,5,black,Low,9,3,39_Reno,Copeland05,Y,47,V1,
Cheyenne,11/15/21,5,white,High,10,2,39_Reno,Copeland05,Y,31,V0,
Cheyenne,11/15/21,5,white,Low,12,1,39_Reno,Copeland05,Y,18,V0,
Cheyenne,11/15/21,6,black,High,7,4,39_Reno,Copeland05,Y,48,V1,
Cheyenne,11/15/21,6,black,Low,5,2,39_Reno,Copeland05,Y,43,V1,
Cheyenne,11/15/21,6,white,High,6,7,39_Reno,Copeland05,Y,21,V0,
Cheyenne,11/15/21,6,white,Low,12,1,39_Reno,Copeland05,Y,24,V0,
Cheyenne,11/16/21,7,black,High,5,8,39_Reno,Copeland05,Y,22,V1,leaf broken
Cheyenne,11/16/21,7,black,Low,20,5,39_Reno,Copeland05,Y,45,V1,
Cheyenne,11/16/21,7,white,High,3,2,39_Reno,Copeland05,Y,30,V0,
Cheyenne,11/17/21,7,white,Low,20,2,39_Reno,Copeland05,N,,,
Cheyenne,11/17/21,8,black,High,4,6,39_Reno,Copeland05,Y,10,V0,
Cheyenne,11/17/21,8,black,High,5,2,39_Reno,Copeland05,Y,36,V1,leaf broken
Cheyenne,11/17/21,8,black,High,9,10,39_Reno,Copeland05,N,,,
Cheyenne,11/17/21,8,black,Low,2,2,39_Reno,Copeland05,Y,23,V1,leaf broken
Cheyenne,11/17/21,8,black,Low,14,4,39_Reno,Copeland05,Y,31,V1,leaf broken
Cheyenne,11/17/21,8,black,Low,16,3,39_Reno,Copeland05,Y,42,V1,leaf damaged but unbroken
Cheyenne,11/17/21,8,white,High,2,1,39_Reno,Copeland05,Y,28,V0,
Cheyenne,11/17/21,8,white,High,3,4,39_Reno,Copeland05,Y,25,V0,
Cheyenne,11/17/21,8,white,High,8,3,39_Reno,Copeland05,Y,23,V0,
Cheyenne,11/17/21,8,white,Low,9,5,39_Reno,Copeland05,Y,30,V0,
Cheyenne,11/17/21,8,white,Low,16,1,39_Reno,Copeland05,Y,29,V0,
Cheyenne,11/17/21,8,white,Low,17,5,39_Reno,Copeland05,Y,22,V0,
Cheyenne,11/17/21,9,black,High,3,2,39_Reno,Copeland05,Y,39,V0,
Cheyenne,11/17/21,9,black,Low,9,1,39_Reno,Copeland05,Y,19,V0,
Cheyenne,11/17/21,9,white,High,9,10,39_Reno,Copeland05,Y,28,V0,
Cheyenne,11/17/21,9,white,Low,4,4,39_Reno,Copeland05,Y,12,V0,
Cheyenne,11/17/21,10,black,High,3,3,39_Reno,Copeland05,Y,29,V0,
Cheyenne,11/17/21,10,black,Low,9,5,39_Reno,Copeland05,Y,40,V0,
Cheyenne,11/17/21,10,white,High,3,10,39_Reno,Copeland05,Y,13,V0,
Cheyenne,11/17/21,10,white,Low,3,1,39_Reno,Copeland05,N,,,
Cheyenne,11/10/21,1,black,High,5,5,42_Logan,Downs01,Y,39,V0,
Cheyenne,11/10/21,1,black,Low,16,5,42_Logan,Downs01,Y,47,V0,
Cheyenne,11/10/21,1,white,High,8,8,42_Logan,Downs01,Y,21,V0,
Cheyenne,11/10/21,2,black,High,2,9,42_Logan,Downs01,Y,35,V0,
Cheyenne,11/10/21,2,black,Low,11,3,42_Logan,Downs01,N,,,
Cheyenne,11/10/21,2,white,High,8,8,42_Logan,Downs01,Y,18,V0,
Cheyenne,11/10/21,2,white,Low,9,5,42_Logan,Downs01,N,,,
Cheyenne,11/10/21,3,black,Low,20,4,42_Logan,Downs01,Y,28,V0,
Cheyenne,11/15/21,3,white,High,2,8,42_Logan,Downs01,Y,27,V0,
Cheyenne,11/10/21,3,white,Low,11,4,42_Logan,Downs01,Y,12,V0,
Cheyenne,11/15/21,4,black,High,1,10,42_Logan,Downs01,Y,30,V0,leaf damaged but unbroken
Cheyenne,11/15/21,4,white,Low,16,3,42_Logan,Downs01,Y,15,V0,
Cheyenne,11/15/21,5,black,High,3,1,42_Logan,Downs01,Y,55,V1,
Cheyenne,11/15/21,5,black,Low,1,3,42_Logan,Downs01,Y,47,V0,
Cheyenne,11/15/21,5,white,High,2,3,42_Logan,Downs01,Y,15,V0,
Cheyenne,11/15/21,5,white,High,10,8,42_Logan,Downs01,Y,27,V0,leaf damaged but unbroken
Cheyenne,11/15/21,5,white,Low,12,5,42_Logan,Downs01,Y,17,V0,
Cheyenne,11/15/21,5,white,Low,14,3,42_Logan,Downs01,Y,17,V0,
Cheyenne,11/15/21,6,black,High,2,5,42_Logan,Downs01,Y,44,V0,
Cheyenne,11/15/21,6,black,High,5,4,42_Logan,Downs01,Y,20,V0,
Cheyenne,11/15/21,6,black,Low,20,3,42_Logan,Downs01,Y,21,V0,
Cheyenne,11/15/21,6,white,High,4,6,42_Logan,Downs01,Y,28,V0,
Cheyenne,11/15/21,6,white,Low,10,2,42_Logan,Downs01,Y,32,V0,
Cheyenne,11/15/21,6,white,Low,11,4,42_Logan,Downs01,Y,12,V0,leaf broken
Cheyenne,11/16/21,7,black,High,9,7,42_Logan,Downs01,Y,54,V1,
Cheyenne,11/16/21,7,black,Low,2,3,42_Logan,Downs01,Y,33,V0,leaf broken
Cheyenne,11/17/21,7,white,Low,19,2,42_Logan,Downs01,Y,32,V0,
Cheyenne,11/17/21,8,black,High,9,9,42_Logan,Downs01,Y,25,V0,
Cheyenne,11/17/21,8,black,Low,6,3,42_Logan,Downs01,Y,47,V0,
Cheyenne,11/17/21,8,white,High,9,5,42_Logan,Downs01,Y,33,V0,
Cheyenne,11/17/21,8,white,Low,1,1,42_Logan,Downs01,Y,9,V0,leaf broken
Cheyenne,11/17/21,9,black,High,1,3,42_Logan,Downs01,Y,48,V0,
Cheyenne,11/17/21,9,black,Low,4,2,42_Logan,Downs01,Y,41,V1,
Cheyenne,11/17/21,9,white,Low,11,2,42_Logan,Downs01,Y,16,V0,
Cheyenne,11/17/21,10,black,High,9,8,42_Logan,Downs01,Y,10,V0,leaf broken
Cheyenne,11/17/21,10,black,Low,16,4,42_Logan,Downs01,Y,42,V0,
Cheyenne,11/17/21,10,white,High,1,5,42_Logan,Downs01,Y,31,V0,
Cheyenne,11/17/21,10,white,Low,17,1,42_Logan,Downs01,Y,9,V0,
Cheyenne,11/10/21,1,white,Low,5,1,42_Reno,Downs01,Y,15,V0,
Cheyenne,11/15/21,3,black,High,7,2,42_Reno,Downs01,Y,49,V1,
Cheyenne,11/15/21,4,black,Low,9,4,42_Reno,Downs01,Y,41,V0,leaf damaged but unbroken
Cheyenne,11/15/21,4,white,High,1,2,42_Reno,Downs01,Y,11,V0,leaf broken
Cheyenne,11/15/21,5,black,High,4,6,42_Reno,Downs01,Y,52,V1,
Cheyenne,11/15/21,5,black,Low,9,1,42_Reno,Downs01,Y,37,V0,
Cheyenne,11/15/21,6,black,Low,14,3,42_Reno,Downs01,Y,35,V0,
Cheyenne,11/15/21,6,white,High,8,9,42_Reno,Downs01,Y,32,V0,
Cheyenne,11/16/21,7,white,High,2,10,42_Reno,Downs01,Y,28,V0,
Cheyenne,11/17/21,9,white,High,7,2,42_Reno,Downs01,Y,18,V0,
Cheyenne,11/10/21,1,black,High,7,8,43_Reno,Downs02,Y,37,V0,
Cheyenne,11/10/21,1,black,High,9,6,43_Reno,Downs02,Y,24,V0,
Cheyenne,11/10/21,1,black,Low,2,5,43_Reno,Downs02,Y,36,V0,
Cheyenne,11/10/21,1,black,Low,18,4,43_Reno,Downs02,Y,43,V0,
Cheyenne,11/10/21,1,white,High,1,5,43_Reno,Downs02,Y,28,V0,
Cheyenne,11/10/21,1,white,High,5,4,43_Reno,Downs02,Y,34,V0,
Cheyenne,11/10/21,1,white,Low,5,2,43_Reno,Downs02,Y,14,V0,
Cheyenne,11/10/21,1,white,Low,9,3,43_Reno,Downs02,Y,22,V0,
Cheyenne,11/10/21,2,black,High,3,3,43_Reno,Downs02,Y,47,V0,
Cheyenne,11/10/21,2,black,Low,7,3,43_Reno,Downs02,Y,33,V0,
Cheyenne,11/10/21,2,white,High,6,8,43_Reno,Downs02,Y,21,V0,
Cheyenne,11/10/21,2,white,Low,4,1,43_Reno,Downs02,Y,12,V0,
Cheyenne,11/15/21,3,black,High,4,2,43_Reno,Downs02,Y,24,V0,
Cheyenne,11/10/21,3,black,Low,3,5,43_Reno,Downs02,Y,29,V0,
Cheyenne,11/15/21,3,white,High,1,10,43_Reno,Downs02,Y,23,V0,
Cheyenne,11/10/21,3,white,Low,3,1,43_Reno,Downs02,Y,23,V0,
Cheyenne,11/15/21,4,black,High,6,10,43_Reno,Downs02,Y,25,V1,
Cheyenne,11/15/21,4,black,Low,19,3,43_Reno,Downs02,Y,48,V0,
Cheyenne,11/15/21,4,white,High,2,5,43_Reno,Downs02,Y,29,V0,
Cheyenne,11/15/21,4,white,Low,12,5,43_Reno,Downs02,Y,26,V0,
Cheyenne,11/15/21,5,black,High,10,4,43_Reno,Downs02,Y,32,V1,
Cheyenne,11/15/21,5,black,Low,3,3,43_Reno,Downs02,Y,29,V0,
Cheyenne,11/15/21,5,white,High,1,4,43_Reno,Downs02,Y,23,V0,
Cheyenne,11/15/21,5,white,Low,10,4,43_Reno,Downs02,Y,36,V0,
Cheyenne,11/15/21,6,black,High,5,1,43_Reno,Downs02,Y,18,V1,leaf broken
Cheyenne,11/15/21,6,black,Low,3,2,43_Reno,Downs02,Y,39,V0,
Cheyenne,11/15/21,6,white,High,1,5,43_Reno,Downs02,Y,24,V0,
Cheyenne,11/15/21,6,white,Low,7,3,43_Reno,Downs02,Y,28,V0,
Cheyenne,11/16/21,7,black,High,8,5,43_Reno,Downs02,Y,54,V1,
Cheyenne,11/16/21,7,black,Low,19,5,43_Reno,Downs02,Y,43,V0,
Cheyenne,11/16/21,7,white,High,2,6,43_Reno,Downs02,Y,43,V1,
Cheyenne,11/17/21,7,white,Low,13,1,43_Reno,Downs02,Y,42,V0,
Cheyenne,11/17/21,8,black,High,3,5,43_Reno,Downs02,Y,46,V1,
Cheyenne,11/17/21,8,black,High,4,10,43_Reno,Downs02,Y,33,V0,
Cheyenne,11/17/21,8,black,Low,11,4,43_Reno,Downs02,Y,40,V0,
Cheyenne,11/17/21,8,black,Low,14,1,43_Reno,Downs02,Y,53,V1,
Cheyenne,11/17/21,8,white,High,1,10,43_Reno,Downs02,Y,29,V0,
Cheyenne,11/17/21,8,white,High,4,2,43_Reno,Downs02,Y,29,V0,
Cheyenne,11/17/21,8,white,Low,4,1,43_Reno,Downs02,Y,32,V0,
Cheyenne,11/17/21,8,white,Low,8,1,43_Reno,Downs02,Y,28,V0,
Cheyenne,11/17/21,9,black,High,7,9,43_Reno,Downs02,Y,29,V0,leaf broken
