block,plot,x,y,harvest_date,density,albedo,live_harvest,v_harvest,harvest,tillers,biomass_whole,inflor_mass,note_standard_harvest,plantID,site,year,genotype,jday,live,v,herbivory,frost_heave,notes,mean_flower
4,2,10,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1082,CH,2023,11,151.33333333333334,Y,V3,NA,NA,D,151.33333333333334
10,3,3,3,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_3059,CH,2023,11,151.33333333333334,N,NA,NA,NA,D,151.33333333333334
7,2,12,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2012,CH,2023,11,151.33333333333334,N,NA,NA,NA,D,151.33333333333334
5,2,12,2,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1388,CH,2023,11,151.33333333333334,Y,V2,NA,NA,D,151.33333333333334
4,1,7,7,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1015,CH,2023,11,151.33333333333334,N,NA,NA,NA,D,151.33333333333334
6,3,2,3,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1778,CH,2023,11,151.33333333333334,Y,V2,NA,NA,D,151.33333333333334
3,1,3,2,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_651,CH,2023,11,151.33333333333334,N,NA,NA,NA,D,151.33333333333334
1,3,1,9,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_225,CH,2023,11,151.33333333333334,Y,V2,NA,NA,D,151.33333333333334
10,4,15,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_3183,CH,2023,11,151.33333333333334,N,NA,NA,NA,D,151.33333333333334
4,3,1,5,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1153,CH,2023,11,151.33333333333334,N,NA,NA,NA,D,151.33333333333334
3,2,6,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_790,CH,2023,11,151.33333333333334,Y,V3,NA,NA,D,151.33333333333334
10,2,15,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_3007,CH,2023,11,151.33333333333334,N,NA,NA,NA,D,151.33333333333334
9,2,10,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2714,CH,2023,11,151.33333333333334,N,NA,NA,NA,D,151.33333333333334
5,3,1,4,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1465,CH,2023,11,151.33333333333334,N,NA,NA,NA,D,151.33333333333334
6,2,7,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1719,CH,2023,11,151.33333333333334,Y,V2,NA,NA,D,151.33333333333334
8,2,15,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2383,CH,2023,11,151.33333333333334,Y,V2,NA,NA,D,151.33333333333334
4,4,15,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1247,CH,2023,11,151.33333333333334,Y,V2,NA,NA,D,151.33333333333334
6,4,3,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1875,CH,2023,11,151.33333333333334,Y,V2,NA,NA,D,151.33333333333334
2,3,1,3,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_497,CH,2023,11,151.33333333333334,Y,V2,NA,NA,D,151.33333333333334
1,1,2,1,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2,CH,2023,11,151.33333333333334,N,NA,NA,NA,D,151.33333333333334
1,4,2,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_290,CH,2023,11,151.33333333333334,Y,V3,NA,NA,D,151.33333333333334
2,4,4,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_596,CH,2023,11,151.33333333333334,Y,V1,NA,NA,D,151.33333333333334
8,1,8,9,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2312,CH,2023,11,151.33333333333334,N,NA,NA,NA,NA,151.33333333333334
2,2,4,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_404,CH,2023,11,151.33333333333334,N,NA,NA,NA,D,151.33333333333334
2,1,2,3,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_338,CH,2023,11,151.33333333333334,Y,V2,NA,NA,D,151.33333333333334
9,4,10,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2858,CH,2023,11,151.33333333333334,Y,V3+,NA,NA,D,151.33333333333334
3,3,2,9,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_866,CH,2023,11,151.33333333333334,Y,V2,NA,NA,D,151.33333333333334
5,4,3,1,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1523,CH,2023,11,151.33333333333334,Y,V2,NA,NA,D,151.33333333333334
8,4,1,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2529,CH,2023,11,151.33333333333334,Y,V2,NA,NA,D,151.33333333333334
1,2,3,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_131,CH,2023,11,151.33333333333334,N,NA,NA,NA,FH,151.33333333333334
7,4,3,2,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2179,CH,2023,11,151.33333333333334,N,NA,NA,NA,D,151.33333333333334
7,3,5,8,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2141,CH,2023,11,151.33333333333334,Y,V2,NA,NA,E,151.33333333333334
6,1,7,5,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1639,CH,2023,11,151.33333333333334,N,NA,NA,NA,D,151.33333333333334
5,1,1,10,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1353,CH,2023,11,151.33333333333334,N,NA,NA,NA,D,151.33333333333334
9,3,5,5,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2757,CH,2023,11,151.33333333333334,N,NA,NA,NA,D,151.33333333333334
10,1,1,7,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2929,CH,2023,11,151.33333333333334,N,NA,NA,NA,D,151.33333333333334
9,1,5,6,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2605,CH,2023,11,151.33333333333334,N,NA,NA,NA,D,151.33333333333334
1,4,16,2,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_272,CH,2023,12,165.375,Y,V3,NA,NA,E,165.375
6,2,4,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1684,CH,2023,12,165.375,Y,V2,NA,NA,D,165.375
9,1,8,4,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2592,CH,2023,12,165.375,N,NA,NA,NA,D,165.375
10,2,1,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2993,CH,2023,12,165.375,Y,V3,NA,NA,D,165.375
4,3,2,2,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1130,CH,2023,12,165.375,N,NA,NA,NA,FH,165.375
4,4,11,1,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1211,CH,2023,12,165.375,Y,V0,NA,NA,"E, FH",165.375
5,3,7,10,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1519,CH,2023,12,165.375,N,NA,NA,NA,NA,165.375
5,4,7,5,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1591,CH,2023,12,165.375,Y,V0,NA,NA,E,165.375
2,2,15,2,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_431,CH,2023,12,165.375,Y,V3+,NA,NA,E,165.375
10,1,6,9,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2950,CH,2023,12,165.375,N,NA,NA,NA,D,165.375
3,4,11,5,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_955,CH,2023,12,165.375,Y,V2,NA,NA,"D, FH",165.375
8,4,3,2,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2499,CH,2023,12,165.375,Y,V3,NA,NA,D,165.375
9,3,5,2,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2733,CH,2023,12,165.375,Y,V2,NA,NA,D,165.375
1,2,1,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_145,CH,2023,12,165.375,Y,V1,NA,NA,D,165.375
7,1,8,9,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1992,CH,2023,12,165.375,Y,V1,NA,NA,D,165.375
4,1,8,2,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_976,CH,2023,12,165.375,N,NA,NA,NA,D,165.375
2,4,3,1,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_563,CH,2023,12,165.375,Y,V1,NA,NA,D,165.375
3,1,7,10,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_719,CH,2023,12,165.375,Y,V3,NA,NA,"D, FH",165.375
3,3,8,5,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_840,CH,2023,12,165.375,Y,V3+,NA,NA,"E, FH",165.375
10,3,8,6,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_3088,CH,2023,12,165.375,N,NA,NA,NA,D,165.375
8,1,2,9,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2306,CH,2023,12,165.375,Y,V2,NA,NA,E,165.375
7,2,6,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2006,CH,2023,12,165.375,Y,V2,NA,NA,D,165.375
10,4,13,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_3181,CH,2023,12,165.375,Y,V0,NA,NA,E,165.375
5,2,9,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1369,CH,2023,12,165.375,N,NA,NA,NA,D,165.375
9,2,1,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2641,CH,2023,12,165.375,Y,V2,NA,NA,D,165.375
2,1,2,5,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_354,CH,2023,12,165.375,Y,V1,NA,NA,D,165.375
2,3,1,8,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_537,CH,2023,12,165.375,N,NA,NA,NA,D,165.375
4,2,10,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1050,CH,2023,12,165.375,N,NA,NA,NA,D,165.375
5,1,1,4,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1305,CH,2023,12,165.375,N,NA,NA,NA,D,165.375
9,4,13,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2861,CH,2023,12,165.375,N,NA,NA,NA,D,165.375
3,2,6,2,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_742,CH,2023,12,165.375,N,NA,NA,NA,D,165.375
8,2,6,2,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2342,CH,2023,12,165.375,Y,V2,NA,NA,D,165.375
5,2,13,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1373,CH,2023,14,166,Y,V2,NA,NA,D,166
4,3,4,4,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1148,CH,2023,14,166,N,NA,NA,NA,D,166
4,4,9,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1241,CH,2023,14,166,Y,V2,NA,NA,D,166
2,1,8,4,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_352,CH,2023,14,166,Y,V3,NA,NA,E,166
7,4,11,1,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2171,CH,2023,14,166,Y,V3,NA,NA,D,166
10,3,1,8,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_3097,CH,2023,14,166,N,NA,NA,NA,D,166
7,2,14,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2078,CH,2023,14,166,Y,V2,NA,NA,D,166
5,4,5,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1557,CH,2023,14,166,N,NA,NA,NA,D,166
3,3,4,5,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_836,CH,2023,14,166,Y,V2,NA,NA,D,166
3,1,2,6,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_682,CH,2023,14,166,Y,V2,NA,NA,D,166
8,2,10,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2362,CH,2023,14,166,Y,V1,NA,NA,D,166
1,4,1,5,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_305,CH,2023,14,166,Y,V3+,NA,NA,D,166
6,3,6,3,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1782,CH,2023,14,166,Y,V1,NA,NA,D,166
4,1,1,2,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_969,CH,2023,14,166,Y,V2,NA,NA,"D, FH",166
9,1,3,3,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2579,CH,2023,14,166,Y,V0,NA,NA,E,166
2,2,11,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_459,CH,2023,14,166,N,NA,NA,NA,D,166
3,2,6,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_774,CH,2023,14,166,Y,V3,NA,NA,"D, FH",166
8,1,8,4,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2272,CH,2023,14,166,Y,V2,NA,NA,D,166
7,3,8,8,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2144,CH,2023,14,166,Y,V2,NA,NA,E,166
5,3,6,7,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1494,CH,2023,14,166,N,NA,NA,NA,D,166
4,2,14,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1102,CH,2023,14,166,N,NA,NA,NA,D,166
5,3,8,1,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1448,CH,2023,18,152.5,N,NA,NA,NA,D,152.5
7,3,7,8,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2143,CH,2023,18,152.5,Y,V2,NA,NA,E,152.5
10,3,5,5,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_3077,CH,2023,18,152.5,N,NA,NA,NA,NA,152.5
8,4,8,1,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2488,CH,2023,18,152.5,Y,V1,NA,NA,"D, FH",152.5
3,1,1,6,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_681,CH,2023,18,152.5,Y,V3,NA,NA,"D, FH",152.5
3,2,10,2,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_746,CH,2023,18,152.5,Y,V3+,NA,NA,"D, FH",152.5
9,4,2,2,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2818,CH,2023,18,152.5,N,NA,NA,NA,D,152.5
10,2,9,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2969,CH,2023,18,152.5,N,NA,NA,NA,D,152.5
1,3,4,3,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_180,CH,2023,18,152.5,N,NA,NA,NA,NA,152.5
4,3,5,6,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1165,CH,2023,18,152.5,N,NA,NA,NA,D,152.5
1,2,12,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_156,CH,2023,18,152.5,Y,V3+,NA,NA,D,152.5
2,1,3,7,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_371,CH,2023,18,152.5,Y,V2,NA,NA,D,152.5
1,4,4,2,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_260,CH,2023,18,152.5,N,NA,NA,NA,NA,152.5
6,4,15,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1887,CH,2023,18,152.5,Y,V2,NA,NA,D,152.5
9,1,5,1,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2565,CH,2023,18,152.5,N,NA,NA,NA,D,152.5
6,2,1,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1729,CH,2023,18,152.5,N,NA,NA,NA,D,152.5
6,3,7,4,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1791,CH,2023,18,152.5,Y,V3,NA,NA,D,152.5
5,2,6,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1430,CH,2023,18,152.5,N,NA,NA,NA,NA,152.5
8,2,10,2,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2346,CH,2023,18,152.5,N,NA,NA,NA,NA,152.5
9,3,6,3,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2742,CH,2023,18,152.5,N,NA,NA,NA,D,152.5
2,4,15,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_623,CH,2023,18,152.5,Y,V3+,NA,NA,D,152.5
10,4,12,1,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_3132,CH,2023,18,152.5,N,NA,NA,NA,D,152.5
3,3,8,1,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_808,CH,2023,18,152.5,Y,V2,NA,NA,D,152.5
10,1,2,4,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2906,CH,2023,18,152.5,N,NA,NA,NA,NA,152.5
1,1,8,4,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_32,CH,2023,18,152.5,Y,V2,NA,NA,E,152.5
2,3,2,2,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_490,CH,2023,18,152.5,Y,V1,NA,NA,D,152.5
9,2,7,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2679,CH,2023,18,152.5,Y,V2,NA,NA,D,152.5
2,2,11,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_443,CH,2023,18,152.5,Y,V3+,NA,NA,E,152.5
8,1,1,4,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2265,CH,2023,18,152.5,Y,V3+,NA,NA,D,152.5
3,4,5,5,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_949,CH,2023,18,152.5,Y,V2,NA,NA,D,152.5
4,1,4,1,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_964,CH,2023,18,152.5,N,NA,NA,NA,D,152.5
4,2,5,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1077,CH,2023,18,152.5,N,NA,NA,NA,D,152.5
6,1,6,4,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1630,CH,2023,18,152.5,Y,V3,NA,NA,D,152.5
7,4,1,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2209,CH,2023,18,152.5,N,NA,NA,NA,FH,152.5
5,4,10,2,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1546,CH,2023,18,152.5,N,NA,NA,NA,D,152.5
8,3,1,10,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2473,CH,2023,18,152.5,Y,V1,NA,NA,E,152.5
2,4,12,1,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_572,CH,2023,19,159,N,NA,NA,NA,NA,159
2,3,1,5,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_513,CH,2023,19,159,Y,V1,NA,NA,D,159
2,1,7,5,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_359,CH,2023,19,159,N,NA,NA,NA,NA,159
3,2,11,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_731,CH,2023,19,159,Y,V3+,NA,NA,"D, FH",159
7,2,5,2,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2021,CH,2023,19,159,Y,V3+,NA,NA,D,159
6,3,4,8,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1820,CH,2023,19,159,Y,V3,NA,NA,E,159
3,1,6,7,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_694,CH,2023,19,159,Y,V1,NA,NA,"D, FH",159
10,2,12,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2972,CH,2023,19,159,N,NA,NA,NA,D,159
9,1,6,4,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2590,CH,2023,19,159,N,NA,NA,NA,D,159
3,4,7,1,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_887,CH,2023,19,159,Y,V3,NA,NA,D,159
3,3,3,2,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_811,CH,2023,19,159,N,NA,NA,NA,D,159
6,2,10,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1722,CH,2023,19,159,Y,V3,NA,NA,D,159
5,4,3,5,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1587,CH,2023,19,159,Y,V2,NA,NA,D,159
7,1,8,4,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1952,CH,2023,19,159,Y,V2,NA,NA,E,159
5,2,8,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1400,CH,2023,19,159,Y,V3+,NA,NA,D,159
9,4,7,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2855,CH,2023,19,159,Y,V1,NA,NA,D,159
9,2,1,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2705,CH,2023,19,159,N,NA,NA,NA,D,159
5,1,7,1,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1287,CH,2023,19,159,Y,V0,NA,NA,E,159
6,1,5,4,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1629,CH,2023,19,159,Y,V2,NA,NA,D,159
8,1,4,6,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2284,CH,2023,19,159,Y,V3+,NA,NA,E,159
1,2,7,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_119,CH,2023,19,159,Y,V3+,NA,NA,D,159
2,2,6,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_406,CH,2023,19,159,Y,V0,NA,NA,D,159
6,4,12,1,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1852,CH,2023,24,162.1,N,NA,NA,NA,D,162.1
6,1,8,7,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1656,CH,2023,24,162.1,Y,V2,NA,NA,D,162.1
2,3,8,7,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_536,CH,2023,24,162.1,Y,V1,NA,NA,D,162.1
10,2,11,2,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2987,CH,2023,24,162.1,Y,V2,NA,NA,D,162.1
10,3,1,4,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_3065,CH,2023,24,162.1,N,NA,NA,NA,D,162.1
9,1,8,1,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2568,CH,2023,24,162.1,N,NA,NA,NA,D,162.1
3,3,8,7,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_856,CH,2023,24,162.1,Y,V2,NA,NA,"D, FH",162.1
2,1,2,8,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_378,CH,2023,24,162.1,N,NA,NA,NA,NA,162.1
9,2,11,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2651,CH,2023,24,162.1,N,NA,NA,NA,D,162.1
5,1,2,8,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1338,CH,2023,24,162.1,N,NA,NA,NA,D,162.1
5,2,15,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1407,CH,2023,24,162.1,N,NA,NA,NA,D,162.1
6,3,4,9,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1828,CH,2023,24,162.1,Y,V2,NA,NA,D,162.1
2,1,4,9,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_388,CH,2023,24,162.1,Y,V3,NA,NA,D,162.1
4,3,7,1,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1127,CH,2023,24,162.1,Y,V2,NA,NA,D,162.1
7,4,7,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2199,CH,2023,24,162.1,Y,V0,NA,NA,D,162.1
9,4,7,5,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2871,CH,2023,24,162.1,Y,V3,NA,NA,D,162.1
5,3,2,3,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1458,CH,2023,24,162.1,N,NA,NA,NA,D,162.1
8,1,1,1,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2241,CH,2023,24,162.1,N,NA,NA,NA,D,162.1
7,3,6,5,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2118,CH,2023,24,162.1,Y,V2,NA,NA,E,162.1
3,4,2,1,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_882,CH,2023,24,162.1,Y,V3+,NA,NA,E,162.1
10,1,7,2,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2895,CH,2023,24,162.1,N,NA,NA,NA,D,162.1
3,2,11,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_763,CH,2023,24,162.1,Y,V3+,NA,NA,E,162.1
3,1,8,3,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_664,CH,2023,24,162.1,Y,V3,NA,NA,D,162.1
1,4,10,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_298,CH,2023,24,162.1,Y,V3,NA,NA,E,162.1
4,4,2,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1234,CH,2023,24,162.1,Y,V2,NA,NA,D,162.1
9,3,7,4,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2751,CH,2023,24,162.1,Y,V2,NA,NA,D,162.1
4,2,1,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1105,CH,2023,24,162.1,Y,NA,NA,NA,NA,162.1
1,1,7,1,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_7,CH,2023,24,162.1,Y,V3+,NA,NA,D,162.1
7,2,5,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2069,CH,2023,24,162.1,N,NA,NA,NA,FH,162.1
9,3,3,3,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2739,CH,2023,24,162.1,N,NA,NA,NA,D,162.1
8,2,2,2,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2338,CH,2023,24,162.1,N,NA,NA,NA,NA,162.1
6,2,14,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1694,CH,2023,24,162.1,Y,V2,NA,NA,D,162.1
5,1,4,10,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1356,CH,2023,25,165.1,N,NA,NA,NA,D,165.1
7,4,13,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2205,CH,2023,25,165.1,Y,V2,NA,NA,D,165.1
9,3,3,7,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2771,CH,2023,25,165.1,N,NA,NA,NA,NA,165.1
7,1,1,7,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1969,CH,2023,25,165.1,Y,V3+,NA,NA,E,165.1
5,2,2,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1362,CH,2023,25,165.1,N,NA,NA,NA,D,165.1
7,1,2,10,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1994,CH,2023,25,165.1,Y,V2,NA,NA,D,165.1
1,1,3,1,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_3,CH,2023,25,165.1,Y,V3+,NA,NA,E,165.1
10,3,4,8,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_3100,CH,2023,25,165.1,Y,V2,NA,NA,E,165.1
4,2,14,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1086,CH,2023,25,165.1,N,NA,NA,NA,D,165.1
