"plantID","jday","live","v","length_mm","herbivory","frost_heave","notes"
"SS2023_158",129,"N","V0",NA,"","",""
"SS2023_158",144,"N",NA,NA,"","",""
"SS2023_158",156,"N",NA,NA,"","",""
"SS2023_1580",-67,"Y","V1",51,"","",""
"SS2023_1580",116,"Y","V0",NA,"","",""
"SS2023_1580",129,"Y","V0",NA,"","",""
"SS2023_1580",144,"Y","V3",NA,"","",""
"SS2023_1580",156,"Y","V3+",NA,"","",""
"SS2023_1581",-67,"Y","V1",46,"","",""
"SS2023_1581",116,"Y","V1",NA,"","",""
"SS2023_1581",129,"Y","V1",NA,"","",""
"SS2023_1581",144,"N",NA,NA,"","",""
"SS2023_1581",156,"N",NA,NA,"","",""
"SS2023_1582",-67,"Y","V0",34,"","",""
"SS2023_1582",116,"Y","V1",NA,"","Y",""
"SS2023_1582",129,"Y","V3",NA,"","",""
"SS2023_1582",144,"Y","V3+",NA,"","",""
"SS2023_1582",156,"Y","FG",NA,"","",""
"SS2023_1583",-67,"N",NA,NA,"","",""
"SS2023_1583",116,"Y","V1",NA,"","",""
"SS2023_1583",129,"Y","V3",NA,"","",""
"SS2023_1583",144,"Y","V3+",NA,"","",""
"SS2023_1583",156,"Y","FG",NA,"","",""
"SS2023_1584",-67,"Y","V0",38,"","",""
"SS2023_1584",116,"Y","V1",NA,"","","DYING"
"SS2023_1584",129,"N","V0",NA,"","",""
"SS2023_1584",144,"N",NA,NA,"","",""
"SS2023_1584",156,"N",NA,NA,"","",""
"SS2023_1585",-67,"Y","V1",46,"","",""
"SS2023_1585",116,"Y","V2",NA,"","",""
"SS2023_1585",129,"Y","V3+",NA,"","",""
"SS2023_1585",144,"Y","V3+",NA,"","",""
"SS2023_1585",156,"Y","FG",NA,"","",""
"SS2023_1586",-67,"Y","V1",28,"","",""
"SS2023_1586",116,"Y","V2",NA,"","",""
"SS2023_1586",129,"Y","V3+",NA,"","",""
"SS2023_1586",144,"Y","V3+",NA,"","",""
"SS2023_1586",156,"Y","FG",NA,"","",""
"SS2023_1587",-67,"Y","V1",52,"","",""
"SS2023_1587",116,"Y","V2",NA,"","",""
"SS2023_1587",129,"Y","V3+",NA,"","",""
"SS2023_1587",144,"Y","V3+",NA,"","",""
"SS2023_1587",156,"Y","FG",NA,"","",""
"SS2023_1588",-67,"Y","V1",40,"","",""
"SS2023_1588",116,"Y","V2",NA,"","Y",""
"SS2023_1588",129,"Y","V3+",NA,"","",""
"SS2023_1588",144,"Y","V3+",NA,"","",""
"SS2023_1588",156,"Y","FG",NA,"","",""
"SS2023_1589",-67,"N",NA,NA,"","",""
"SS2023_1589",116,"N",NA,NA,"","Y",""
"SS2023_1589",129,"N",NA,NA,"","",""
"SS2023_1589",144,"N",NA,NA,"","",""
"SS2023_1589",156,"N",NA,NA,"","",""
"SS2023_159",-68,"Y","V1",47,"","",""
"SS2023_159",114,"N","V1",NA,"","",""
"SS2023_159",129,"N",NA,NA,"","",""
"SS2023_159",144,"N",NA,NA,"","",""
"SS2023_159",156,"N",NA,NA,"","",""
"SS2023_1590",-67,"Y","V1",48,"","",""
"SS2023_1590",116,"N","V1",NA,"","Y",""
"SS2023_1590",129,"N",NA,NA,"","",""
"SS2023_1590",144,"N",NA,NA,"","",""
"SS2023_1590",156,"N",NA,NA,"","",""
"SS2023_1591",-67,"Y","V0",10,"","",""
"SS2023_1591",116,"N",NA,NA,"","Y",""
"SS2023_1591",129,"N",NA,NA,"","",""
"SS2023_1591",144,"N",NA,NA,"","",""
"SS2023_1591",156,"N",NA,NA,"","",""
"SS2023_1592",-67,"N",NA,NA,"","",""
"SS2023_1592",116,"N",NA,NA,"","",""
"SS2023_1592",129,"N",NA,NA,"","",""
"SS2023_1592",144,"N",NA,NA,"","",""
"SS2023_1592",156,"N",NA,NA,"","",""
"SS2023_1593",-67,"Y","V1",38,"","",""
"SS2023_1593",116,"Y","V2",NA,"","Y",""
"SS2023_1593",129,"Y","V3+",NA,"","",""
"SS2023_1593",144,"Y","BS",NA,"","",""
"SS2023_1593",156,"Y","FG",NA,"","",""
"SS2023_1594",-67,"Y","V1",45,"","",""
"SS2023_1594",116,"Y","V1",NA,"","",""
"SS2023_1594",129,"Y","V1",NA,"","",""
"SS2023_1594",144,"N","V1",NA,"","",""
"SS2023_1594",156,"N",NA,NA,"","",""
"SS2023_1595",-67,"Y","V0",35,"","",""
"SS2023_1595",116,"Y","V2",NA,"","",""
"SS2023_1595",129,"Y","V3",NA,"","",""
"SS2023_1595",144,"Y","V3+",NA,"","",""
"SS2023_1595",156,"Y","FG",NA,"","",""
"SS2023_1596",-67,"Y","V0",3,"","",""
"SS2023_1596",116,"Y","V0",NA,"","","DYING"
"SS2023_1596",129,"N",NA,NA,"","",""
"SS2023_1596",144,"N",NA,NA,"","",""
"SS2023_1596",156,"N",NA,NA,"","",""
"SS2023_1597",-67,"Y","V0",12,"","",""
"SS2023_1597",116,"Y","V1",NA,"","Y","DYING"
"SS2023_1597",129,"Y","V2",NA,"","",""
"SS2023_1597",144,"Y","V3+",NA,"","",""
"SS2023_1597",156,"Y","V3+",NA,"","",""
"SS2023_1598",-67,"Y","V1",54,"","",""
"SS2023_1598",116,"Y","V1",NA,"","Y",""
"SS2023_1598",129,"Y","V2",NA,"","",""
"SS2023_1598",144,"Y","V2",NA,"","","DYING"
"SS2023_1598",156,"N","V1",NA,"","",""
"SS2023_1599",-67,"N",NA,NA,"","",""
"SS2023_1599",116,"N",NA,NA,"","",""
"SS2023_1599",129,"N",NA,NA,"","",""
"SS2023_1599",144,"N",NA,NA,"","",""
"SS2023_1599",156,"N",NA,NA,"","",""
"SS2023_16",-68,"N",NA,NA,"","",""
"SS2023_16",114,"N",NA,NA,"","",""
"SS2023_16",129,"N",NA,NA,"","",""
"SS2023_16",144,"N",NA,NA,"","",""
"SS2023_16",156,"N",NA,NA,"","",""
"SS2023_160",-68,"Y","V1",45,"","",""
"SS2023_160",114,"N",NA,NA,"","",""
"SS2023_160",129,"N",NA,NA,"","",""
"SS2023_160",144,"N",NA,NA,"","",""
"SS2023_160",156,"N",NA,NA,"","",""
"SS2023_1600",-67,"Y","V1",52,"","",""
"SS2023_1600",116,"Y","V3",NA,"","",""
"SS2023_1600",129,"Y","V3+",NA,"","",""
"SS2023_1600",144,"Y","V3+",NA,"","",""
"SS2023_1600",156,"Y","FG",NA,"","",""
"SS2023_1601",-67,"N",NA,NA,"","",""
"SS2023_1601",116,"N",NA,NA,"","",""
"SS2023_1601",130,"N",NA,NA,"","",""
"SS2023_1601",144,"N",NA,NA,"","",""
"SS2023_1601",156,"N",NA,NA,"","",""
"SS2023_1602",-67,"Y","V1",41,"","",""
"SS2023_1602",116,"Y","V1",NA,"","",""
"SS2023_1602",130,"Y","V2",NA,"","",""
"SS2023_1602",144,"Y","V3+",NA,"","",""
"SS2023_1602",156,"Y","FG",NA,"","",""
"SS2023_1603",-67,"Y","V1",60,"","",""
"SS2023_1603",116,"Y","V2",NA,"","",""
"SS2023_1603",130,"Y","V3",NA,"","",""
"SS2023_1603",144,"Y","V3+",NA,"","",""
"SS2023_1603",156,"Y","FG",NA,"","",""
"SS2023_1604",-67,"Y","V1",36,"","",""
"SS2023_1604",116,"Y","V1",NA,"","",""
"SS2023_1604",130,"Y","V3",NA,"","",""
"SS2023_1604",144,"Y","V3+",NA,"","",""
"SS2023_1604",156,"Y","FG",NA,"","",""
"SS2023_1605",-67,"Y","V1",43,"","",""
"SS2023_1605",116,"N","V1",NA,"","",""
"SS2023_1605",130,"N","V1",NA,"","",""
"SS2023_1605",144,"N",NA,NA,"","",""
"SS2023_1605",156,"N",NA,NA,"","",""
"SS2023_1606",-67,"Y","V1",52,"","",""
"SS2023_1606",116,"Y","V2",NA,"","",""
"SS2023_1606",130,"Y","V3+",NA,"","",""
"SS2023_1606",144,"Y","BS",NA,"","",""
"SS2023_1606",156,"Y","FG",NA,"","",""
"SS2023_1607",-67,"Y","V0",26,"","",""
"SS2023_1607",116,"Y","V2",NA,"","",""
"SS2023_1607",130,"Y","V3",NA,"","",""
"SS2023_1607",144,"Y","V3+",NA,"","",""
"SS2023_1607",156,"Y","FG",NA,"","",""
"SS2023_1608",-67,"Y","V1",12,"Y","",""
"SS2023_1608",116,"Y","V1",NA,"","",""
"SS2023_1608",130,"Y","V3",NA,"","",""
"SS2023_1608",144,"Y","V3+",NA,"","",""
"SS2023_1608",156,"Y","BS",NA,"","",""
"SS2023_1609",-67,"Y","V1",58,"","",""
"SS2023_1609",116,"Y","V2",NA,"","",""
"SS2023_1609",130,"Y","V3+",NA,"","",""
"SS2023_1609",144,"Y","V3+",NA,"","",""
"SS2023_1609",156,"Y","V3+",NA,"","",""
"SS2023_161",-68,"N",NA,NA,"","",""
"SS2023_161",114,"N",NA,NA,"","Y",""
"SS2023_161",129,"N",NA,NA,"","",""
"SS2023_161",144,"N",NA,NA,"","",""
"SS2023_161",156,"N",NA,NA,"","",""
"SS2023_1610",-67,"Y","V1",44,"","",""
"SS2023_1610",116,"N","V1",NA,"","",""
"SS2023_1610",130,"N","V0",NA,"","",""
"SS2023_1610",144,"N",NA,NA,"","",""
"SS2023_1610",156,"N",NA,NA,"","",""
"SS2023_1611",-67,"Y","V1",43,"","",""
"SS2023_1611",116,"Y","V2",NA,"","",""
"SS2023_1611",130,"Y","V3+",NA,"","",""
"SS2023_1611",144,"Y","V3+",NA,"","",""
"SS2023_1611",156,"Y","FG",NA,"","",""
"SS2023_1612",-67,"Y","V1",44,"","",""
"SS2023_1612",116,"Y","V3",NA,"","",""
"SS2023_1612",130,"Y","V3+",NA,"","",""
"SS2023_1612",144,"Y","BS",NA,"","",""
"SS2023_1612",156,"Y","FG",NA,"","",""
"SS2023_1613",-67,"Y","V1",42,"","",""
"SS2023_1613",116,"Y","V2",NA,"","",""
"SS2023_1613",130,"Y","V3",NA,"","",""
"SS2023_1613",144,"Y","V3+",NA,"","",""
"SS2023_1613",156,"Y","FG",NA,"","",""
"SS2023_1614",-67,"Y","V1",49,"","",""
"SS2023_1614",116,"Y","V2",NA,"","",""
"SS2023_1614",130,"Y","V3+",NA,"","",""
"SS2023_1614",144,"Y","V3+",NA,"","",""
"SS2023_1614",156,"Y","FG",NA,"","",""
"SS2023_1615",-67,"Y","V1",48,"","",""
"SS2023_1615",116,"Y","V2",NA,"","",""
"SS2023_1615",130,"Y","V3+",NA,"","",""
"SS2023_1615",144,"Y","V3+",NA,"","",""
"SS2023_1615",156,"Y","BS",NA,"","",""
"SS2023_1616",-67,"Y","V1",52,"","",""
"SS2023_1616",116,"N",NA,NA,"","Y",""
"SS2023_1616",130,"N",NA,NA,"","",""
"SS2023_1616",144,"N",NA,NA,"","",""
"SS2023_1616",156,"N",NA,NA,"","",""
"SS2023_1617",-67,"Y","V1",49,"","",""
"SS2023_1617",116,"Y","V2",NA,"","",""
"SS2023_1617",130,"Y","V3+",NA,"","",""
"SS2023_1617",144,"Y","BS",NA,"","",""
"SS2023_1617",156,"Y","FG",NA,"","",""
"SS2023_1618",-67,"Y","V1",45,"","",""
"SS2023_1618",116,"Y","V2",NA,"","",""
"SS2023_1618",130,"Y","V2",NA,"","","DYING"
"SS2023_1618",144,"Y","V2",NA,"","","DYING"
"SS2023_1618",156,"N","V0",NA,"","",""
"SS2023_1619",-67,"Y","V1",50,"","",""
"SS2023_1619",116,"Y","V2",NA,"","",""
"SS2023_1619",130,"Y","V3",NA,"","","DYING"
"SS2023_1619",144,"Y","V2",NA,"","","DYING"
"SS2023_1619",156,"N","V2",NA,"","",""
"SS2023_162",-68,"N",NA,NA,"","",""
"SS2023_162",114,"N",NA,NA,"","",""
"SS2023_162",129,"N",NA,NA,"","",""
"SS2023_162",144,"N",NA,NA,"","",""
"SS2023_162",156,"N",NA,NA,"","",""
"SS2023_1620",-67,"Y","V1",56,"","",""
"SS2023_1620",116,"Y","V2",NA,"","",""
"SS2023_1620",130,"Y","V3+",NA,"","",""
"SS2023_1620",144,"Y","V3+",NA,"","",""
"SS2023_1620",156,"Y","FG",NA,"","",""
"SS2023_1621",-67,"Y","V1",40,"","",""
"SS2023_1621",116,"Y","V2",NA,"","",""
"SS2023_1621",130,"Y","V3+",NA,"Y","",""
"SS2023_1621",144,"Y","V3+",NA,"","",""
"SS2023_1621",156,"Y","FG",NA,"","",""
"SS2023_1622",-67,"N",NA,NA,"","",""
"SS2023_1622",116,"N",NA,NA,"","",""
"SS2023_1622",130,"N",NA,NA,"","",""
"SS2023_1622",144,"N",NA,NA,"","",""
"SS2023_1622",156,"N",NA,NA,"","",""
"SS2023_1623",-67,"Y","V0",31,"","",""
"SS2023_1623",116,"Y","V1",NA,"","",""
"SS2023_1623",130,"Y","V3",NA,"","",""
"SS2023_1623",144,"Y","V3+",NA,"","",""
"SS2023_1623",156,"Y","FG",NA,"","",""
"SS2023_1624",-67,"Y","V1",34,"","",""
"SS2023_1624",116,"Y","V2",NA,"","",""
"SS2023_1624",130,"Y","V3+",NA,"","",""
"SS2023_1624",144,"Y","V3+",NA,"","",""
"SS2023_1624",156,"Y","FG",NA,"","",""
"SS2023_1625",-67,"Y","V1",48,"","",""
"SS2023_1625",116,"Y","V2",NA,"","",""
"SS2023_1625",130,"Y","V3+",NA,"","",""
"SS2023_1625",144,"Y","V3+",NA,"","",""
"SS2023_1625",156,"Y","FG",NA,"","",""
"SS2023_1626",-67,"Y","V1",52,"","",""
"SS2023_1626",116,"Y","V2",NA,"","",""
"SS2023_1626",130,"Y","V3+",NA,"Y","",""
"SS2023_1626",144,"Y","V3+",NA,"","",""
"SS2023_1626",156,"Y","FG",NA,"","",""
"SS2023_1627",-67,"Y","V1",43,"","",""
"SS2023_1627",116,"Y","V2",NA,"","",""
"SS2023_1627",130,"Y","V3+",NA,"","",""
"SS2023_1627",144,"Y","V3+",NA,"","",""
"SS2023_1627",156,"Y","FG",NA,"","",""
"SS2023_1628",-67,"Y","V1",52,"","",""
"SS2023_1628",116,"Y","V2",NA,"","",""
"SS2023_1628",130,"Y","V3",NA,"","",""
"SS2023_1628",144,"Y","V2",NA,"","","DYING"
"SS2023_1628",156,"N","V1",NA,"","",""
"SS2023_1629",-67,"Y","V1",50,"","",""
"SS2023_1629",116,"Y","V2",NA,"","",""
"SS2023_1629",130,"Y","V3+",NA,"","",""
"SS2023_1629",144,"Y","V3+",NA,"","",""
"SS2023_1629",156,"Y","V3+",NA,"","",""
"SS2023_163",-68,"N",NA,NA,"","",""
"SS2023_163",114,"N",NA,NA,"","",""
"SS2023_163",129,"N",NA,NA,"","",""
"SS2023_163",144,"N",NA,NA,"","",""
"SS2023_163",156,"N",NA,NA,"","",""
"SS2023_1630",-67,"Y","V1",51,"","",""
"SS2023_1630",116,"Y","V2",NA,"","",""
"SS2023_1630",130,"Y","V3+",NA,"","",""
"SS2023_1630",144,"Y","V3+",NA,"Y","",""
"SS2023_1630",156,"Y","V3+",NA,"Y","",""
"SS2023_1631",-67,"Y","V1",65,"","",""
"SS2023_1631",116,"Y","V2",NA,"","",""
"SS2023_1631",130,"Y","V3",NA,"","",""
"SS2023_1631",144,"Y","V3+",NA,"","",""
"SS2023_1631",156,"Y","V3+",NA,"","",""
"SS2023_1632",-67,"Y","V1",38,"","",""
"SS2023_1632",116,"Y","V1",NA,"","",""
"SS2023_1632",130,"Y","V3",NA,"","",""
"SS2023_1632",144,"Y","V3+",NA,"","",""
"SS2023_1632",156,"Y","FG",NA,"","",""
"SS2023_1633",-67,"Y","V1",55,"","",""
"SS2023_1633",116,"Y","V3",NA,"","",""
"SS2023_1633",130,"Y","V3+",NA,"","",""
"SS2023_1633",144,"Y","BS",NA,"","",""
"SS2023_1633",156,"Y","FG",NA,"","",""
"SS2023_1634",-67,"Y","V1",53,"","",""
"SS2023_1634",116,"Y","V2",NA,"","",""
"SS2023_1634",130,"Y","V3+",NA,"Y","",""
"SS2023_1634",144,"Y","V3+",NA,"","",""
"SS2023_1634",156,"Y","BS",NA,"","",""
"SS2023_1635",-67,"Y","V1",51,"","",""
"SS2023_1635",116,"Y","V2",NA,"","",""
"SS2023_1635",130,"Y","V3+",NA,"Y","",""
"SS2023_1635",144,"Y","V3+",NA,"","",""
"SS2023_1635",156,"Y","BS",NA,"","",""
"SS2023_1636",-67,"Y","V1",53,"","",""
"SS2023_1636",116,"N","V0",NA,"","",""
"SS2023_1636",130,"N",NA,NA,"","",""
"SS2023_1636",144,"N",NA,NA,"","",""
"SS2023_1636",156,"N",NA,NA,"","",""
"SS2023_1637",-67,"Y","V1",47,"","",""
"SS2023_1637",116,"Y","V1",NA,"","",""
"SS2023_1637",130,"Y","V3",NA,"","",""
"SS2023_1637",144,"Y","V3+",NA,"","",""
"SS2023_1637",156,"Y","V3+",NA,"","",""
"SS2023_1638",-67,"Y","V1",54,"","",""
"SS2023_1638",116,"Y","V2",NA,"","",""
"SS2023_1638",130,"Y","V3+",NA,"","",""
"SS2023_1638",144,"Y","BS",NA,"","",""
"SS2023_1638",156,"Y","FG",NA,"","",""
"SS2023_1639",-67,"Y","V0",45,"","",""
"SS2023_1639",116,"Y","V1",NA,"","",""
"SS2023_1639",130,"Y","V3",NA,"","",""
"SS2023_1639",144,"Y","V3+",NA,"","",""
"SS2023_1639",156,"Y","V3+",NA,"","",""
"SS2023_164",-68,"Y","V0",5,"","",""
"SS2023_164",114,"Y","V0",NA,"","",""
"SS2023_164",129,"N",NA,NA,"","",""
"SS2023_164",144,"N",NA,NA,"","",""
"SS2023_164",156,"N",NA,NA,"","",""
"SS2023_1640",-67,"Y","V1",54,"","",""
"SS2023_1640",116,"Y","V2",NA,"","",""
"SS2023_1640",130,"Y","V3+",NA,"","",""
"SS2023_1640",144,"Y","BS",NA,"","",""
"SS2023_1640",156,"Y","FG",NA,"","",""
"SS2023_1641",-67,"Y","V2",53,"","",""
"SS2023_1641",116,"Y","V3+",NA,"","",""
"SS2023_1641",130,"Y","V3+",NA,"","",""
"SS2023_1641",144,"Y","V3+",NA,"","",""
"SS2023_1641",156,"Y","FG",NA,"","","bromus japonicus"
"SS2023_1642",-67,"Y","V2",45,"","",""
"SS2023_1642",116,"Y","V3",NA,"","",""
"SS2023_1642",130,"Y","V3+",NA,"","",""
"SS2023_1642",144,"Y","V3+",NA,"","",""
"SS2023_1642",156,"Y","FG",NA,"","",""
"SS2023_1643",-67,"Y","V1",50,"","",""
"SS2023_1643",116,"Y","V2",NA,"","",""
"SS2023_1643",130,"Y","V3+",NA,"","","DYING"
"SS2023_1643",144,"Y","V3",NA,"","","DYING"
"SS2023_1643",156,"N",NA,NA,"","",""
"SS2023_1644",-67,"Y","V1",50,"","",""
"SS2023_1644",116,"Y","V3",NA,"","",""
"SS2023_1644",130,"Y","V3+",NA,"","",""
"SS2023_1644",144,"Y","V3+",NA,"","",""
"SS2023_1644",156,"Y","FG",NA,"","",""
"SS2023_1645",-67,"Y","V0",22,"","",""
"SS2023_1645",116,"Y","V1",NA,"","Y","DYING"
"SS2023_1645",130,"Y","V1",NA,"","",""
"SS2023_1645",144,"Y","V3",NA,"","",""
"SS2023_1645",156,"Y","V3+",NA,"","","HALF DEAD"
"SS2023_1646",-67,"Y","V1",44,"","",""
"SS2023_1646",116,"Y","V2",NA,"","",""
"SS2023_1646",130,"Y","V3+",NA,"","",""
"SS2023_1646",144,"Y","V3+",NA,"","",""
"SS2023_1646",156,"Y","V3+",NA,"","",""
"SS2023_1647",-67,"Y","V2",50,"","",""
"SS2023_1647",116,"N","V2",NA,"","",""
"SS2023_1647",130,"N","V0",NA,"","",""
"SS2023_1647",144,"N",NA,NA,"","",""
"SS2023_1647",156,"N",NA,NA,"","",""
"SS2023_1648",-67,"Y","V1",46,"","",""
"SS2023_1648",116,"Y","V2",NA,"","",""
"SS2023_1648",130,"Y","V3+",NA,"","",""
"SS2023_1648",144,"Y","V3+",NA,"","",""
"SS2023_1648",156,"Y","FG",NA,"","",""
"SS2023_1649",-67,"Y","V1",44,"","",""
"SS2023_1649",116,"Y","V2",NA,"","",""
"SS2023_1649",130,"Y","V3+",NA,"","",""
"SS2023_1649",144,"Y","V3+",NA,"","",""
"SS2023_1649",156,"Y","FG",NA,"","",""
"SS2023_165",-68,"Y","V0",18,"","",""
"SS2023_165",114,"Y","V1",NA,"","",""
"SS2023_165",129,"Y","V3",NA,"","",""
"SS2023_165",144,"Y","V3",NA,"","",""
"SS2023_165",156,"Y","V3+",NA,"","",""
"SS2023_1650",-67,"Y","V1",60,"","",""
"SS2023_1650",116,"Y","V1",NA,"","",""
"SS2023_1650",130,"Y","V3+",NA,"Y","",""
"SS2023_1650",144,"Y","V3+",NA,"","",""
"SS2023_1650",156,"Y","BS",NA,"","",""
"SS2023_1651",-67,"Y","V0",36,"","",""
"SS2023_1651",116,"N",NA,NA,"","",""
"SS2023_1651",130,"N",NA,NA,"","",""
"SS2023_1651",144,"N",NA,NA,"","",""
"SS2023_1651",156,"N",NA,NA,"","",""
"SS2023_1652",-67,"Y","V1",56,"","",""
"SS2023_1652",116,"Y","V3",NA,"","",""
"SS2023_1652",130,"Y","V3+",NA,"","",""
"SS2023_1652",144,"Y","V3+",NA,"","",""
"SS2023_1652",156,"Y","FG",NA,"","",""
"SS2023_1653",-67,"Y","V1",48,"","",""
"SS2023_1653",116,"Y","V3",NA,"","",""
"SS2023_1653",130,"Y","V3+",NA,"Y","",""
"SS2023_1653",144,"Y","V3+",NA,"","",""
"SS2023_1653",156,"Y","FG",NA,"","",""
"SS2023_1654",-67,"Y","V2",59,"","",""
"SS2023_1654",116,"N",NA,NA,"","",""
"SS2023_1654",130,"N",NA,NA,"","",""
"SS2023_1654",144,"Y","V3+",NA,"","",""
"SS2023_1654",156,"Y",NA,NA,"","",""
"SS2023_1655",-67,"Y","V1",58,"","",""
"SS2023_1655",116,"Y","V1",NA,"","",""
"SS2023_1655",130,"Y","V3+",NA,"","",""
"SS2023_1655",144,"Y","V3+",NA,"","",""
"SS2023_1655",156,"Y","FG",NA,"","",""
"SS2023_1656",-67,"Y","V1",42,"","",""
"SS2023_1656",116,"Y","V1",NA,"","",""
"SS2023_1656",130,"Y","V3",NA,"","",""
"SS2023_1656",144,"Y","V3+",NA,"","",""
"SS2023_1656",156,"Y","FG",NA,"","",""
"SS2023_1657",-67,"Y","V1",57,"","",""
"SS2023_1657",116,"Y","V2",NA,"","",""
"SS2023_1657",130,"Y","V3+",NA,"","",""
"SS2023_1657",144,"Y","V3+",NA,"","",""
"SS2023_1657",156,"Y","FG",NA,"","",""
"SS2023_1658",-67,"N",NA,NA,"","",""
"SS2023_1658",116,"N",NA,NA,"","",""
"SS2023_1658",130,"N",NA,NA,"","",""
"SS2023_1658",144,"N",NA,NA,"","",""
"SS2023_1658",156,"N",NA,NA,"","",""
"SS2023_1659",-67,"Y","V1",49,"","",""
"SS2023_1659",116,"Y","V2",NA,"","",""
"SS2023_1659",130,"Y","V3+",NA,"","",""
"SS2023_1659",144,"Y","V3+",NA,"","",""
"SS2023_1659",156,"Y","FG",NA,"","",""
"SS2023_166",-68,"N",NA,NA,"","",""
"SS2023_166",114,"N",NA,NA,"","",""
"SS2023_166",129,"N",NA,NA,"","",""
"SS2023_166",144,"N",NA,NA,"","",""
"SS2023_166",156,"N",NA,NA,"","",""
"SS2023_1660",-67,"Y","V1",54,"","",""
"SS2023_1660",116,"Y","V2",NA,"","",""
"SS2023_1660",130,"Y","V3+",NA,"","",""
"SS2023_1660",144,"Y","BS",NA,"","",""
"SS2023_1660",156,"Y","FG",NA,"","",""
"SS2023_1661",-67,"Y","V1",38,"","",""
"SS2023_1661",116,"Y","V2",NA,"","",""
"SS2023_1661",130,"Y","V2",NA,"","",""
"SS2023_1661",144,"Y","V2",NA,"","","DYING"
"SS2023_1661",156,"N","V2",NA,"","",""
"SS2023_1662",-67,"Y","V1",46,"","",""
"SS2023_1662",116,"Y","V0",NA,"","",""
"SS2023_1662",130,"Y","V1",NA,"","",""
"SS2023_1662",144,"Y","V2",NA,"","",""
"SS2023_1662",156,"Y","V3",NA,"","",""
"SS2023_1663",-67,"Y","V2",65,"","",""
"SS2023_1663",116,"Y","V2",NA,"","",""
"SS2023_1663",130,"Y","V3+",NA,"","",""
"SS2023_1663",144,"Y","V3+",NA,"","",""
"SS2023_1663",156,"Y","FG",NA,"","",""
"SS2023_1664",-67,"Y","V1",41,"","",""
"SS2023_1664",116,"Y","V1",NA,"","",""
"SS2023_1664",130,"N","V0",NA,"","",""
"SS2023_1664",144,"Y","V2",NA,"","",""
"SS2023_1664",156,"Y","V3+",NA,"","",""
"SS2023_1665",-67,"N",NA,NA,"","",""
"SS2023_1665",116,"N",NA,NA,"","",""
"SS2023_1665",130,"N",NA,NA,"","",""
"SS2023_1665",144,"N",NA,NA,"","",""
"SS2023_1665",156,"N",NA,NA,"","",""
"SS2023_1666",-67,"Y","V1",58,"","",""
"SS2023_1666",116,"Y","V1",NA,"","",""
"SS2023_1666",130,"Y","V3+",NA,"","",""
"SS2023_1666",144,"Y","V3+",NA,"","",""
"SS2023_1666",156,"Y","V3+",NA,"","",""
"SS2023_1667",-67,"Y","V0",32,"","",""
"SS2023_1667",116,"Y","V0",NA,"","",""
"SS2023_1667",130,"Y","V2",NA,"","",""
"SS2023_1667",144,"Y","V3+",NA,"","",""
"SS2023_1667",156,"Y","FG",NA,"","",""
"SS2023_1668",-67,"Y","V1",47,"","",""
"SS2023_1668",116,"Y","V1",NA,"","",""
"SS2023_1668",130,"Y","V1",NA,"","","DYING"
"SS2023_1668",144,"Y","V1",NA,"","","DYING"
"SS2023_1668",156,"N",NA,NA,"","",""
"SS2023_1669",-67,"Y","V1",44,"","",""
"SS2023_1669",116,"Y","V1",NA,"","",""
"SS2023_1669",130,"Y","V2",NA,"","","DYING"
"SS2023_1669",144,"Y","V2",NA,"","","DYING"
"SS2023_1669",156,"N","V1",NA,"","",""
"SS2023_167",-68,"Y","V0",13,"","",""
"SS2023_167",114,"N","V0",NA,"","",""
"SS2023_167",129,"N",NA,NA,"","",""
"SS2023_167",144,"N",NA,NA,"","",""
"SS2023_167",156,"N",NA,NA,"","",""
"SS2023_1670",-67,"Y","V1",38,"","",""
"SS2023_1670",116,"Y","V2",NA,"","",""
"SS2023_1670",130,"Y","V3+",NA,"","",""
"SS2023_1670",144,"Y","V3+",NA,"","",""
"SS2023_1670",156,"Y","V3+",NA,"","",""
"SS2023_1671",-67,"Y","V1",47,"","",""
"SS2023_1671",116,"Y","V2",NA,"","",""
"SS2023_1671",130,"Y","V3+",NA,"","",""
"SS2023_1671",144,"Y","V3+",NA,"","",""
"SS2023_1671",156,"Y","FG",NA,"","",""
"SS2023_1672",-67,"Y","V1",55,"","",""
"SS2023_1672",116,"Y","V1",NA,"","Y",""
"SS2023_1672",130,"Y","V3",NA,"","",""
"SS2023_1672",144,"Y","V3+",NA,"Y","",""
"SS2023_1672",156,"Y","V3+",NA,"","",""
"SS2023_1673",-67,"Y","V1",54,"","",""
"SS2023_1673",116,"N",NA,NA,"","",""
"SS2023_1673",130,"N","V0",NA,"","",""
"SS2023_1673",144,"N",NA,NA,"","",""
"SS2023_1673",156,"N",NA,NA,"","",""
"SS2023_1674",-67,"Y","V1",48,"","",""
"SS2023_1674",116,"Y","V2",NA,"","",""
"SS2023_1674",130,"Y","V3+",NA,"","",""
"SS2023_1674",144,"Y","V3+",NA,"","",""
"SS2023_1674",156,"Y","FG",NA,"","",""
"SS2023_1675",-67,"Y","V1",49,"","",""
"SS2023_1675",116,"Y","V2",NA,"","Y",""
"SS2023_1675",130,"Y","V3",NA,"","",""
"SS2023_1675",144,"Y","V3+",NA,"","","DYING"
"SS2023_1675",156,"N",NA,NA,"","",""
"SS2023_1676",-67,"Y","V1",42,"","",""
"SS2023_1676",116,"Y","V2",NA,"","",""
