SiteCode,Date,"Transect (N, E, S, or W)",Treatment (control OR removal),Distance from center (m),Species,Cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,2,Bouteloua gracilis,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,2,Poa secunda,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,2.2,Litter,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,2.2,Moss,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,2.2,Bromus tectorum,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,2.2,Pascopyrum smithii,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,2.2,Bouteloua gracilis,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,2.4,Litter,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,2.4,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,2.4,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,2.4,Pascopyrum smithii,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,2.4,Bouteloua gracilis,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,2.6,Litter,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,2.6,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,2.6,Bromus tectorum,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,2.6,Pascopyrum smithii,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,2.8,Litter,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,2.8,Bromus tectorum,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,2.8,Pascopyrum smithii,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,3,Litter,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,3,Bromus tectorum,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,3,Pascopyrum smithii,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,3.2,Litter,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,3.2,Bromus tectorum,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,3.2,Pascopyrum smithii,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,3.2,Hesperostipa comata,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,3.4,Litter,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,3.4,Bromus tectorum,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,3.4,Pascopyrum smithii,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,3.4,Bouteloua gracilis,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,3.6,Litter,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,3.6,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,3.6,Pascopyrum smithii,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,3.6,Bouteloua gracilis,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,3.6,Androsace occidentalis,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,3.8,Litter,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,3.8,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,3.8,Pascopyrum smithii,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,3.8,Bouteloua gracilis,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,3.8,Taraxacum officinale,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,4,Litter,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,4,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,4,Bromus tectorum,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,4,Pascopyrum smithii,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,4,Bouteloua gracilis,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,4.2,Litter,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,4.2,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,4.2,Bouteloua gracilis,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,4.4,Litter,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,4.4,Bare,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,4.4,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,4.4,Pascopyrum smithii,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,4.6,Litter,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,4.6,Bromus tectorum,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,4.6,Pascopyrum smithii,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,4.6,Bouteloua gracilis,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,4.6,Taraxacum officinale,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,4.8,Litter,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,4.8,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,4.8,Bromus tectorum,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,4.8,Pascopyrum smithii,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,5,Litter,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,5,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,5,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,5,Bromus japonicus,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,5,Bromus tectorum,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,5,Pascopyrum smithii,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,5.2,Litter,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,5.2,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,5.2,Moss,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,5.2,Lichen,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,5.2,Bromus tectorum,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,5.2,Pascopyrum smithii,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,5.4,Litter,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,5.4,Bromus tectorum,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,5.4,Pascopyrum smithii,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,5.4,Arabis puberula,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,5.6,Litter,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,5.6,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,5.6,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,5.6,Pascopyrum smithii,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,5.6,Bouteloua gracilis,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,5.8,Litter,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,5.8,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,5.8,Pascopyrum smithii,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,5.8,Bouteloua gracilis,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,5.8,Hesperostipa comata,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,6,Litter,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,6,Bromus tectorum,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,6,Pascopyrum smithii,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,6,Bouteloua gracilis,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,6.2,Litter,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,6.2,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,6.2,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,6.2,Bouteloua gracilis,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,6.2,Taraxacum officinale,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,6.4,Litter,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,6.4,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,6.4,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,6.4,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,6.4,Pascopyrum smithii,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,6.6,Litter,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,6.6,Moss,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,6.6,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,6.6,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,6.6,Pascopyrum smithii,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,6.6,Bouteloua gracilis,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,6.8,Litter,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,6.8,Bromus japonicus,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,6.8,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,6.8,Tragopogon dubius,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,6.8,Pascopyrum smithii,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,6.8,Bouteloua gracilis,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,7,Litter,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,7,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,7,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,7,Pascopyrum smithii,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,7,Hesperostipa comata,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,7,Taraxacum officinale,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,7.2,Litter,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,7.2,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,7.2,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,7.2,Pascopyrum smithii,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,7.2,Bouteloua gracilis,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,7.4,Litter,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,7.4,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,7.4,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,7.4,Pascopyrum smithii,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,7.4,Poa secunda,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,7.6,Litter,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,7.6,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,7.6,Arabis puberula,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,7.8,Litter,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,7.8,Lichen,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,7.8,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,7.8,Pascopyrum smithii,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,8,Litter,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,8,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,8,Pascopyrum smithii,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,8,Hesperostipa comata,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,8,Poa secunda,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,8.2,Litter,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,8.2,Lichen,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,8.2,Bromus tectorum,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,8.2,Pascopyrum smithii,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,8.4,Litter,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,8.4,Bromus tectorum,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,8.4,Pascopyrum smithii,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,8.4,Arabis puberula,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,8.6,Litter,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,8.6,Bromus japonicus,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,8.6,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,8.6,Pascopyrum smithii,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,8.8,Litter,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,8.8,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,8.8,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,8.8,Bromus tectorum,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,8.8,Pascopyrum smithii,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,9,Litter,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,9,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,9,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,9,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,9,Pascopyrum smithii,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,9.2,Litter,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,9.2,Bare,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,9.2,Bromus tectorum,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,9.2,Pascopyrum smithii,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,9.4,Litter,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,9.4,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,9.4,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,9.4,Tragopogon dubius,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,9.4,Pascopyrum smithii,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,9.4,Taraxacum officinale,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,9.6,Litter,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,9.6,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,9.6,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,9.6,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,9.6,Pascopyrum smithii,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,9.6,Arabis puberula,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,9.8,Litter,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,9.8,Bromus tectorum,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,9.8,Pascopyrum smithii,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,9.8,Hesperostipa comata,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,10,Litter,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,W,control,10,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,E,removal,2.2,Litter,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,E,removal,2.2,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,E,removal,2.2,Moss,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,E,removal,2.4,Litter,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,E,removal,2.4,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,E,removal,2.4,Moss,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,E,removal,2.6,Litter,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,E,removal,2.6,Bare,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,E,removal,2.6,Moss,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,E,removal,2.6,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,E,removal,2.8,Litter,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,E,removal,2.8,Bare,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,E,removal,2.8,Moss,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,E,removal,2.8,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,E,removal,3,Litter,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,E,removal,3,Bare,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,E,removal,3,Moss,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,E,removal,3.2,Litter,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,6/9/2021,E,removal,3.2,Bare,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
