SiteCode,"Transect (N, E, S, or W)",Treatment (control OR removal),Distance from center (m),Planting date,Emergence census date,Emerged (Y or No),BRTE neighbors ,Emergence census 2 date,Emerged (Y or No),Final census date,Seeds (Y or No),Seeds produced,Total plant dry mass (g),Litter depth,Notes (Herbivore damage? Disease?),
MPG_TH,N,removal,5.0,9/2/2020,4/15/2021,Y,0,NA,NA,6/24/2021,Y,10,0.0751,,Smut,
MPG_TH,N,removal,5.2,9/2/2020,4/15/2021,Y,0,NA,NA,6/24/2021,Y,33,0.1634,,,
MPG_TH,N,removal,5.4,9/2/2020,4/15/2021,Y,2,NA,NA,6/24/2021,Y,23,0.1124,,,
MPG_TH,N,removal,5.6,9/2/2020,4/15/2021,Y,0,NA,NA,6/24/2021,Y,13,0.0508,,,
MPG_TH,N,removal,5.8,9/2/2020,4/15/2021,Y,0,NA,NA,6/24/2021,Y,18,0.0888,,,
MPG_TH,N,removal,6.0,9/2/2020,4/15/2021,Y,0,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,N,removal,6.2,9/2/2020,4/15/2021,Y,0,NA,NA,6/24/2021,Y,14,0.0608,,,
MPG_TH,N,removal,6.4,9/2/2020,4/15/2021,Y,0,NA,NA,6/24/2021,Y,11,0.0601,,,
MPG_TH,N,removal,6.6,9/2/2020,4/15/2021,Y,0,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,N,removal,6.8,9/2/2020,4/15/2021,N,0,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,N,removal,7.0,9/2/2020,4/15/2021,Y,2,NA,NA,6/24/2021,N,0,0.0140,,DEAD,
MPG_TH,S,control,0.2,9/2/2020,4/15/2021,N,0,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,S,control,0.4,9/2/2020,4/15/2021,Y,5,NA,NA,6/24/2021,Y,8,0.0268,,,
MPG_TH,S,control,0.6,9/2/2020,4/15/2021,N,3,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,S,control,0.8,9/2/2020,4/15/2021,Y,1,NA,NA,6/24/2021,Y,2,0.0060,,SMUT,
MPG_TH,S,control,1.0,9/2/2020,4/15/2021,Y,3,NA,NA,6/24/2021,Y,8,0.0160,,,
MPG_TH,S,control,1.2,9/2/2020,4/15/2021,N,1,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,S,control,1.4,9/2/2020,4/15/2021,Y,8,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,S,control,1.6,9/2/2020,4/15/2021,Y,3,NA,NA,6/24/2021,Y,4,0.0059,,,
MPG_TH,S,control,1.8,9/2/2020,4/15/2021,N,0,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,S,control,2.0,9/2/2020,4/15/2021,N,0,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,S,control,2.2,9/2/2020,4/15/2021,N,2,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,S,control,2.4,9/2/2020,4/15/2021,N,0,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,S,control,2.6,9/2/2020,4/15/2021,Y,7,NA,NA,6/24/2021,Y,8,0.0195,,SMUT,
MPG_TH,S,control,2.8,9/2/2020,4/15/2021,N,3,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,S,control,3.0,9/2/2020,4/15/2021,Y,3,NA,NA,6/24/2021,Y,16,0.0439,,SMUT,
MPG_TH,S,control,3.2,9/2/2020,4/15/2021,Y,2,NA,NA,6/24/2021,Y,4,0.0237,,,
MPG_TH,S,control,3.4,9/2/2020,4/15/2021,Y,0,NA,NA,6/24/2021,Y,8,0.0284,,SMUT,
MPG_TH,S,control,3.6,9/2/2020,4/15/2021,Y,2,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,S,control,3.8,9/2/2020,4/15/2021,Y,1,NA,NA,6/24/2021,Y,9,0.0415,,,
MPG_TH,S,control,4.0,9/2/2020,4/15/2021,Y,2,NA,NA,6/24/2021,N,0,0.0112,,DEAD,
MPG_TH,S,control,4.2,9/2/2020,4/15/2021,N,0,NA,NA,6/24/2021,N,0,0.0089,,DEAD,
MPG_TH,S,control,4.4,9/2/2020,4/15/2021,Y,1,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,S,control,4.6,9/2/2020,4/15/2021,Y,1,NA,NA,6/24/2021,Y,1,0.0066,,,
MPG_TH,S,control,4.8,9/2/2020,4/15/2021,N,2,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,S,control,5.0,9/2/2020,4/15/2021,N,1,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,S,control,5.2,9/2/2020,4/15/2021,Y,0,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,S,control,5.4,9/2/2020,4/15/2021,Y,2,NA,NA,6/24/2021,Y,4,0.0079,,GLUMES only - No Seeds,
MPG_TH,S,control,5.6,9/2/2020,4/15/2021,N,2,NA,NA,6/24/2021,N,0,0.0220,,DEAD,
MPG_TH,S,control,5.8,9/2/2020,4/15/2021,N,1,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,S,control,6.0,9/2/2020,4/15/2021,Y,2,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,S,control,6.2,9/2/2020,4/15/2021,N,2,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,S,control,6.4,9/2/2020,4/15/2021,N,0,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,S,control,6.6,9/2/2020,4/15/2021,N,0,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,S,control,6.8,9/2/2020,4/15/2021,N,0,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,S,control,7.0,9/2/2020,4/15/2021,Y,4,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,S,control,7.2,9/2/2020,4/15/2021,Y,1,NA,NA,6/24/2021,Y,3,0.0064,,GlumeS only - No Seeds,
MPG_TH,S,control,7.4,9/2/2020,4/15/2021,Y,1,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,S,control,7.6,9/2/2020,4/15/2021,Y,6,NA,NA,6/24/2021,Y,4,0.0275,,,
MPG_TH,S,control,7.8,9/2/2020,4/15/2021,Y,3,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,S,control,8.0,9/2/2020,4/15/2021,Y,3,NA,NA,6/24/2021,Y,0,0.0043,,Dead,
MPG_TH,S,control,8.2,9/2/2020,4/15/2021,Y,2,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,S,control,8.4,9/2/2020,4/15/2021,Y,3,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,S,control,8.6,9/2/2020,4/15/2021,Y,1,NA,NA,6/24/2021,Y,2,0.0087,,,
MPG_TH,S,control,8.8,9/2/2020,4/15/2021,Y,1,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,S,control,9.0,9/2/2020,4/15/2021,Y,0,NA,NA,6/24/2021,Y,14,0.0786,,,
MPG_TH,S,control,9.2,9/2/2020,4/15/2021,Y,0,NA,NA,6/24/2021,Y,3,0.0243,,,
MPG_TH,S,control,9.4,9/2/2020,4/15/2021,Y,1,NA,NA,6/24/2021,N,0,0.0048,,Dead,
MPG_TH,S,control,9.6,9/2/2020,4/15/2021,Y,0,NA,NA,6/24/2021,Y,3,0.0127,,,
MPG_TH,S,control,9.8,9/2/2020,4/15/2021,N,0,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,S,control,10.0,9/2/2020,4/15/2021,Y,2,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,W,removal,2.2,9/2/2020,4/15/2021,N,2,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,W,removal,2.4,9/2/2020,4/15/2021,N,0,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,W,removal,2.6,9/2/2020,4/15/2021,Y,0,NA,NA,6/24/2021,Y,6,0.0320,,,
MPG_TH,W,removal,2.8,9/2/2020,4/15/2021,Y,0,NA,NA,6/24/2021,Y,16,0.0609,,SMUT,
MPG_TH,W,removal,3.0,9/2/2020,4/15/2021,N,0,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,W,removal,3.2,9/2/2020,4/15/2021,N,0,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,W,removal,3.4,9/2/2020,4/15/2021,Y,0,NA,NA,6/24/2021,Y,19,0.0985,,,
MPG_TH,W,removal,3.6,9/2/2020,4/15/2021,Y,0,NA,NA,6/24/2021,Y,8,0.0266,,,
MPG_TH,W,removal,3.8,9/2/2020,4/15/2021,Y,1,NA,NA,6/24/2021,Y,10,0.0515,,,
MPG_TH,W,removal,4.0,9/2/2020,4/15/2021,Y,0,NA,NA,6/24/2021,Y,6,0.0384,,,
MPG_TH,W,removal,4.2,9/2/2020,4/15/2021,Y,0,NA,NA,6/24/2021,Y,4,0.0236,,,
MPG_TH,W,removal,4.4,9/2/2020,4/15/2021,N,0,NA,NA,6/24/2021,N,,,,No Plant,
MPG_TH,W,removal,4.6,9/2/2020,4/15/2021,Y,2,NA,NA,6/24/2021,Y,16,0.0456,,SMUT,
MPG_TH,W,removal,4.8,9/2/2020,4/15/2021,Y,1,NA,NA,6/24/2021,Y,20,0.1196,,,
MPG_TH,W,removal,5.0,9/2/2020,4/15/2021,Y,0,NA,NA,6/24/2021,Y,17,0.0811,,,
MPG_TH,W,removal,5.2,9/2/2020,4/15/2021,Y,0,NA,NA,6/24/2021,Y,15,0.0911,,,
MPG_TH,W,removal,5.4,9/2/2020,4/15/2021,Y,2,NA,NA,6/24/2021,Y,12,0.0577,,,
MPG_TH,W,removal,5.6,9/2/2020,4/15/2021,Y,0,NA,NA,6/24/2021,Y,11,0.0530,,,
MPG_TH,W,removal,5.8,9/2/2020,4/15/2021,Y,0,NA,NA,6/24/2021,Y,15,0.0807,,,
MPG_TH,W,removal,6.0,9/2/2020,4/15/2021,Y,0,NA,NA,6/24/2021,Y,4,0.0202,,,
MPG_TH,W,removal,6.2,9/2/2020,4/15/2021,Y,1,NA,NA,6/24/2021,Y,20,0.1006,,,
MPG_TH,W,removal,6.4,9/2/2020,4/15/2021,Y,1,NA,NA,6/24/2021,Y,24,0.0689,,SMUT,
MPG_TH,W,removal,6.6,9/2/2020,4/15/2021,Y,0,NA,NA,6/24/2021,Y,20,0.0774,,SMUT,
MPG_TH,W,removal,6.8,9/2/2020,4/15/2021,Y,0,NA,NA,6/24/2021,Y,15,0.0822,,,
MPG_TH,W,removal,7.0,9/2/2020,4/15/2021,Y,1,NA,NA,6/24/2021,Y,18,0.0937,,,
PMR- Brome,E,Removal,2.2,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,6.2,,
PMR- Brome,E,Removal,2.4,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,9.2,,
PMR- Brome,E,Removal,2.6,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,9.7,,
PMR- Brome,E,Removal,2.8,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,6.6,,
PMR- Brome,E,Removal,3,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,6.5,,
PMR- Brome,E,Removal,3.2,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,7.7,,
PMR- Brome,E,Removal,3.4,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,5.3,,
PMR- Brome,E,Removal,3.6,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,9.3,,
PMR- Brome,E,Removal,3.8,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,7.7,,
PMR- Brome,E,Removal,4,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,8.3,"was on bark, toothpick gone",
PMR- Brome,E,Removal,4.2,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,10.0,,
PMR- Brome,E,Removal,4.4,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,9.7,,
PMR- Brome,E,Removal,4.6,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,16.5,,
PMR- Brome,E,Removal,4.8,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,9.4,,
PMR- Brome,E,Removal,5,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,8.4,,
PMR- Brome,E,Removal,5.2,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,5.5,,
PMR- Brome,E,Removal,5.4,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,4.0,Under log's edge,
PMR- Brome,E,Removal,5.6,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,1.6,Under log's edge,
PMR- Brome,E,Removal,5.8,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,0.0,On mossy log,
PMR- Brome,E,Removal,6,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,11.2,,
PMR- Brome,E,Removal,6.2,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,12.9,,
PMR- Brome,E,Removal,6.4,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,11.6,,
PMR- Brome,E,Removal,6.6,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,7.5,,
PMR- Brome,E,Removal,6.8,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,8.5,,
PMR- Brome,E,Removal,7,10/1/2020,5/20/2021,N,1,NA,N,7/12/2021,N,0,0,7.5,,
PMR- Brome,N,Control,0.2,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,5.1,,
PMR- Brome,N,Control,0.4,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,3.7,,
PMR- Brome,N,Control,0.6,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,4.9,,
PMR- Brome,N,Control,0.8,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,4.0,,
PMR- Brome,N,Control,1,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,6.1,,
PMR- Brome,N,Control,1.2,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,5.2,,
PMR- Brome,N,Control,1.4,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,5.4,,
PMR- Brome,N,Control,1.6,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,10.4,,
PMR- Brome,N,Control,1.8,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,6.0,,
PMR- Brome,N,Control,2,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,5.6,,
PMR- Brome,N,Control,2.2,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,2.8,,
PMR- Brome,N,Control,2.4,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,6.5,,
PMR- Brome,N,Control,2.6,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,2.8,,
PMR- Brome,N,Control,2.8,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,0.0,stump,
PMR- Brome,N,Control,3,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,0.0,stump,
PMR- Brome,N,Control,3.2,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,3.1,,
PMR- Brome,N,Control,3.4,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,4.1,,
PMR- Brome,N,Control,3.6,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,4.3,,
PMR- Brome,N,Control,3.8,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,5.5,,
PMR- Brome,N,Control,4,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,5.3,,
PMR- Brome,N,Control,4.2,9/29/2020,5/20/2021,Y,0,NA,N,7/7/2021,N,0,0,3.8,,
PMR- Brome,N,Control,4.4,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,4.5,,
PMR- Brome,N,Control,4.6,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,6.5,,
PMR- Brome,N,Control,4.8,9/29/2020,5/20/2021,missing,-1,NA,,,,,,6.6,toothpick missing,
PMR- Brome,N,Control,5,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,3.9,,
PMR- Brome,N,Control,5.2,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,5.6,,
PMR- Brome,N,Control,5.4,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,8.0,,
PMR- Brome,N,Control,5.6,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,3.8,,
PMR- Brome,N,Control,5.8,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,3.5,,
PMR- Brome,N,Control,6,9/29/2020,5/20/2021,Y,0,NA,Y,7/7/2021,Y,6,0.007,2.5,,
PMR- Brome,N,Control,6.2,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,3.0,,
PMR- Brome,N,Control,6.4,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,3.8,,
PMR- Brome,N,Control,6.6,9/29/2020,5/20/2021,Y,0,NA,N,7/7/2021,N,0,0,0.6,,
PMR- Brome,N,Control,6.8,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,3.1,,
PMR- Brome,N,Control,7,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,3.3,,
PMR- Brome,N,Control,7.2,9/29/2020,5/20/2021,Y,0,NA,N,7/7/2021,N,0,0,5.2,,
PMR- Brome,N,Control,7.4,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,5.0,,
PMR- Brome,N,Control,7.6,9/29/2020,5/20/2021,Y,0,NA,N,7/7/2021,N,0,0,4.0,,
PMR- Brome,N,Control,7.8,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,3.4,,
PMR- Brome,N,Control,8,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,5.4,,
PMR- Brome,N,Control,8.2,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,7.0,,
PMR- Brome,N,Control,8.4,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,5.6,,
PMR- Brome,N,Control,8.6,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,4.1,,
PMR- Brome,N,Control,8.8,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,2.7,,
PMR- Brome,N,Control,9,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,5.0,,
PMR- Brome,N,Control,9.2,9/29/2020,5/20/2021,Y,0,NA,Y,7/7/2021,Y,8,0.008,6.1,seed drop; 1 empty glume,
PMR- Brome,N,Control,9.4,9/29/2020,5/20/2021,Y,0,NA,N,7/7/2021,N,0,0,8.2,,
PMR- Brome,N,Control,9.6,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,4.9,,
PMR- Brome,N,Control,9.8,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,5.5,,
PMR- Brome,N,Control,10,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,6.8,,
PMR- Brome,S,Control,0.2,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,3.7,,
PMR- Brome,S,Control,0.4,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,10.0,,
PMR- Brome,S,Control,0.6,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,3.0,,
PMR- Brome,S,Control,0.8,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,4.2,,
PMR- Brome,S,Control,1,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,3.7,,
PMR- Brome,S,Control,1.2,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,1.7,,
PMR- Brome,S,Control,1.4,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,3.9,,
PMR- Brome,S,Control,1.6,10/1/2020,5/20/2021,missing,-1,NA,,,,,,8.0,,
PMR- Brome,S,Control,1.8,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,4.5,,
PMR- Brome,S,Control,2,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,5.3,,
PMR- Brome,S,Control,2.2,10/1/2020,5/20/2021,missing,-1,NA,,,,,,8.1,may have sunk into the earth,
PMR- Brome,S,Control,2.4,10/1/2020,5/20/2021,missing,-1,NA,,,,,,5.5,may have sunk into the earth,
PMR- Brome,S,Control,2.6,10/1/2020,5/20/2021,Y,0,NA,N,7/12/2021,N,0,0,5.7,,
PMR- Brome,S,Control,2.8,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,5.4,,
PMR- Brome,S,Control,3,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,5.5,,
PMR- Brome,S,Control,3.2,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,5.8,,
PMR- Brome,S,Control,3.4,10/1/2020,5/20/2021,Y,0,NA,N,7/12/2021,N,0,0,10.0,Near base of raspberry,
PMR- Brome,S,Control,3.6,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,9.2,,
PMR- Brome,S,Control,3.8,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,9.4,,
PMR- Brome,S,Control,4,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,11.2,,
PMR- Brome,S,Control,4.2,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,8.8,,
PMR- Brome,S,Control,4.4,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,7.2,,
PMR- Brome,S,Control,4.6,10/1/2020,5/20/2021,Y,0,NA,N,7/12/2021,N,0,0,22.0,under logs,
PMR- Brome,S,Control,4.8,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,27.1,Log jumble,
PMR- Brome,S,Control,5,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,21.5,Log jumble,
PMR- Brome,S,Control,5.2,10/1/2020,5/20/2021,Y,0,NA,N,7/12/2021,N,0,0,24.0,"Log jumble, under many logs",
PMR- Brome,S,Control,5.4,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,25.4,Log jumble,
PMR- Brome,S,Control,5.6,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,19.0,Log jumble,
PMR- Brome,S,Control,5.8,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,14.5,Log jumble,
PMR- Brome,S,Control,6,10/1/2020,5/20/2021,N,1,NA,N,7/12/2021,N,0,0,11.2,Log jumble,
PMR- Brome,S,Control,6.2,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,10.6,Log jumble,
PMR- Brome,S,Control,6.4,10/1/2020,5/20/2021,missing,-1,NA,,,,,,8.6,,
PMR- Brome,S,Control,6.6,10/1/2020,5/20/2021,Y,0,NA,N,7/12/2021,N,0,0,7.3,,
PMR- Brome,S,Control,6.8,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,8.1,,
PMR- Brome,S,Control,7,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,5.1,in bark,
PMR- Brome,S,Control,7.2,10/1/2020,5/20/2021,missing,-1,NA,,,,,,9.5,in bark,
PMR- Brome,S,Control,7.4,10/1/2020,5/20/2021,missing,-1,NA,,,,,,6.4,"in bark, under log",
PMR- Brome,S,Control,7.6,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,11.1,,
PMR- Brome,S,Control,7.8,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,9.4,,
PMR- Brome,S,Control,8,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,8.7,,
PMR- Brome,S,Control,8.2,10/1/2020,5/20/2021,missing,-1,NA,,,,,,8.5,,
PMR- Brome,S,Control,8.4,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,5.8,,
PMR- Brome,S,Control,8.6,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,8.6,,
PMR- Brome,S,Control,8.8,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,4.1,,
PMR- Brome,S,Control,9,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,8.5,,
PMR- Brome,S,Control,9.2,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,6.7,,
PMR- Brome,S,Control,9.4,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,9.8,,
PMR- Brome,S,Control,9.6,10/1/2020,5/20/2021,missing,-1,NA,,,,,,3.5,,
PMR- Brome,S,Control,9.8,10/1/2020,5/20/2021,N,0,NA,N,7/12/2021,N,0,0,8.6,,
PMR- Brome,S,Control,10,10/1/2020,5/20/2021,N,1,NA,N,7/12/2021,N,0,0,10.8,Under log,
PMR- Brome,W,Removal,2.2,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,3.8,,
PMR- Brome,W,Removal,2.4,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,3.9,,
PMR- Brome,W,Removal,2.6,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,4.5,,
PMR- Brome,W,Removal,2.8,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,4.3,toothpick broken,
PMR- Brome,W,Removal,3,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,4.1,,
PMR- Brome,W,Removal,3.2,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,4.1,,
PMR- Brome,W,Removal,3.4,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,5.6,,
PMR- Brome,W,Removal,3.6,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,5.3,,
PMR- Brome,W,Removal,3.8,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,5.2,,
PMR- Brome,W,Removal,4,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,8.9,,
PMR- Brome,W,Removal,4.2,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,6.1,,
PMR- Brome,W,Removal,4.4,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,4.5,,
PMR- Brome,W,Removal,4.6,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,2.0,,
PMR- Brome,W,Removal,4.8,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,2.5,,
PMR- Brome,W,Removal,5,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,4.2,,
PMR- Brome,W,Removal,5.2,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,3.6,live neighboring plants (spraying imp-) scan is cut off here ,
PMR- Brome,W,Removal,5.4,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,6.4,,
PMR- Brome,W,Removal,5.6,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,7.8,,
PMR- Brome,W,Removal,5.8,9/29/2020,5/20/2021,Y,0,NA,N,7/7/2021,N,0,0,3.1,leaf broken,
PMR- Brome,W,Removal,6,9/29/2020,5/20/2021,N,0,NA,N,7/7/2021,N,0,0,3.5,,
